50
25
['541', '942', '795', '774', '450', '977', '688', '641', '321', '459', '890', '775', '937', '86', '790', '21', '667', '444', '383', '410']
['684', '611', '277', '958', '995', '554', '354', '719', '317', '758', '545', '263', '899', '235', '57', '865', '926', '339', '993', '827']
['158', '420', '670', '885', '425', '84', '902', '220', '984', '707', '530', '228', '19', '454', '608', '303', '755', '299', '983', '796']
['76', '405', '505', '27', '832', '625', '534', '255', '90', '561', '205', '811', '863', '211', '783', '556', '578', '568', '677', '204']
['334', '494', '16', '680', '384', '287', '839', '988', '923', '197', '990', '497', '712', '9', '749', '324', '610', '351', '155', '919']
['225', '370', '46', '759', '944', '595', '3', '42', '237', '325', '736', '875', '379', '95', '570', '982', '71', '453', '375', '851']
['195', '230', '172', '408', '161', '585', '624', '992', '47', '961', '713', '632', '73', '706', '243', '126', '514', '446', '157', '725']
['776', '336', '752', '599', '385', '701', '460', '56', '48', '248', '817', '29', '472', '242', '517', '13', '392', '350', '50', '300']
['851', '453', '759', '225', '46', '375', '736', '42', '379', '875', '982', '570', '325', '3', '95', '370', '595', '237', '71', '944']
['865', '719', '339', '263', '235', '958', '317', '926', '995', '545', '554', '827', '899', '993', '277', '611', '57', '684', '758', '354']
['958', '545', '554', '995', '354', '926', '339', '277', '263', '235', '57', '611', '865', '317', '899', '684', '719', '993', '758', '827']
['322', '606', '799', '124', '394', '346', '254', '399', '956', '319', '94', '639', '75', '580', '397', '607', '359', '279', '313', '320']
['958', '545', '263', '235', '277', '926', '995', '57', '993', '354', '827', '758', '899', '554', '684', '339', '719', '317', '865', '611']
['934', '59', '338', '708', '873', '586', '51', '257', '125', '182', '972', '738', '864', '43', '484', '191', '978', '798', '619', '261']
['919', '155', '680', '287', '351', '497', '494', '197', '324', '923', '988', '749', '610', '384', '16', '334', '839', '990', '712', '9']
['253', '511', '141', '866', '644', '269', '954', '490', '214', '165', '79', '787', '234', '924', '473', '620', '659', '664', '592', '693']
['125', '798', '978', '873', '708', '586', '338', '738', '182', '619', '972', '484', '257', '191', '934', '864', '261', '51', '43', '59']
['594', '245', '985', '872', '964', '301', '139', '582', '836', '509', '904', '216', '131', '637', '276', '404', '14', '202', '815', '406']
['127', '194', '218', '168', '539', '976', '732', '643', '280', '310', '17', '547', '574', '398', '390', '690', '373', '457', '868', '635']
['709', '674', '37', '733', '853', '382', '931', '938', '476', '440', '965', '669', '576', '939', '692', '208', '963', '268', '884', '880']
['770', '413', '555', '829', '910', '691', '203', '613', '502', '665', '810', '365', '11', '4', '461', '940', '198', '355', '745', '316']
['938', '880', '965', '931', '208', '692', '440', '709', '853', '382', '576', '37', '884', '476', '939', '268', '674', '733', '669', '963']
['416', '834', '58', '598', '289', '785', '791', '537', '721', '703', '913', '24', '879', '927', '471', '676', '286', '869', '91', '831']
['563', '281', '39', '193', '897', '227', '201', '618', '345', '483', '824', '550', '947', '207', '87', '403', '419', '140', '695', '651']
['616', '843', '922', '400', '974', '933', '60', '751', '821', '275', '482', '340', '108', '456', '528', '439', '144', '209', '318', '518']
['632', '230', '713', '725', '73', '992', '161', '243', '446', '961', '195', '624', '172', '47', '126', '157', '585', '514', '706', '408']
['81', '256', '564', '553', '475', '150', '449', '134', '960', '374', '907', '609', '224', '716', '45', '33', '188', '26', '562', '221']
['344', '65', '273', '905', '288', '697', '491', '531', '991', '418', '980', '335', '655', '305', '996', '816', '330', '448', '329', '31']
['863', '832', '211', '677', '27', '255', '561', '578', '90', '556', '76', '405', '568', '811', '505', '205', '534', '783', '204', '625']
['537', '791', '721', '831', '289', '91', '913', '58', '598', '785', '879', '834', '676', '24', '286', '416', '703', '869', '471', '927']
['28', '30', '285', '89', '634', '761', '579', '174', '809', '121', '240', '778', '80', '903', '386', '997', '549', '848', '912', '480']
['756', '833', '525', '306', '605', '38', '22', '921', '729', '62', '975', '740', '803', '69', '646', '685', '107', '133', '642', '396']
['564', '81', '553', '475', '45', '960', '609', '150', '907', '33', '374', '221', '256', '224', '188', '134', '716', '449', '562', '26']
['672', '826', '681', '499', '8', '622', '488', '841', '323', '430', '151', '469', '41', '658', '349', '794', '312', '628', '734', '85']
['701', '460', '599', '300', '392', '336', '248', '385', '752', '48', '56', '817', '50', '517', '776', '350', '242', '472', '13', '29']
['262', '244', '200', '746', '302', '666', '648', '812', '270', '352', '142', '458', '516', '779', '249', '148', '437', '173', '846', '88']
['803', '69', '306', '740', '38', '685', '605', '729', '62', '646', '921', '396', '133', '975', '107', '756', '833', '22', '525', '642']
['328', '737', '981', '145', '293', '186', '295', '114', '952', '512', '44', '138', '766', '283', '169', '587', '113', '409', '178', '251']
['327', '673', '835', '308', '10', '660', '760', '710', '581', '445', '152', '196', '793', '986', '657', '946', '304', '210', '797', '447']
['131', '245', '14', '404', '509', '594', '582', '637', '815', '301', '836', '872', '202', '406', '964', '904', '985', '276', '139', '216']
['818', '728', '229', '149', '652', '116', '427', '438', '105', '936', '593', '603', '181', '362', '103', '417', '102', '614', '917', '239']
['109', '882', '717', '967', '123', '23', '387', '241', '535', '621', '429', '49', '962', '298', '18', '820', '401', '119', '911', '935']
['373', '127', '732', '643', '310', '457', '398', '976', '390', '168', '280', '635', '194', '218', '547', '17', '539', '574', '690', '868']
['449', '188', '221', '564', '716', '475', '562', '960', '33', '907', '81', '26', '45', '150', '224', '609', '134', '553', '256', '374']
['100', '800', '929', '636', '656', '772', '804', '452', '536', '153', '179', '705', '377', '596', '925', '274', '160', '190', '185', '106']
['774', '795', '890', '321', '790', '450', '688', '444', '977', '383', '459', '775', '86', '541', '641', '942', '667', '21', '937', '410']
['102', '614', '936', '229', '105', '149', '603', '728', '427', '652', '438', '917', '181', '116', '593', '103', '362', '818', '417', '239']
['691', '413', '355', '11', '461', '316', '365', '770', '829', '502', '910', '4', '665', '613', '940', '555', '745', '810', '203', '198']
['791', '721', '834', '703', '831', '416', '471', '927', '24', '58', '676', '289', '537', '598', '879', '286', '869', '91', '913', '785']
['138', '295', '251', '512', '186', '113', '145', '178', '293', '44', '766', '114', '952', '981', '737', '587', '409', '283', '328', '169']
['6', '888', '223', '653', '391', '930', '566', '647', '782', '870', '215', '495', '451', '819', '668', '503', '999', '468', '82', '559']
['166', '532', '597', '711', '788', '979', '524', '715', '970', '689', '180', '920', '898', '757', '282', '805', '612', '615', '111', '966']
['755', '796', '228', '902', '299', '158', '425', '303', '530', '420', '608', '670', '885', '84', '19', '707', '454', '220', '983', '984']
['258', '789', '552', '477', '814', '388', '7', '538', '859', '508', '862', '137', '671', '720', '567', '572', '941', '871', '380', '53']
['747', '112', '969', '175', '70', '98', '945', '858', '428', '501', '696', '67', '115', '894', '822', '523', '649', '631', '591', '170']
['937', '450', '641', '774', '688', '795', '86', '775', '942', '790', '667', '977', '444', '21', '321', '459', '383', '541', '890', '410']
['275', '751', '518', '843', '209', '318', '974', '933', '108', '528', '616', '922', '60', '144', '482', '456', '400', '821', '439', '340']
['560', '101', '847', '542', '522', '630', '120', '264', '356', '830', '206', '583', '604', '520', '849', '806', '807', '702', '129', '332']
['993', '611', '758', '354', '719', '57', '958', '899', '995', '263', '865', '277', '554', '545', '684', '339', '235', '317', '827', '926']
['880', '963', '208', '939', '576', '440', '938', '709', '382', '37', '669', '931', '268', '884', '692', '733', '476', '853', '674', '965']
['809', '480', '80', '285', '174', '761', '997', '89', '121', '30', '549', '634', '28', '912', '386', '778', '903', '848', '240', '579']
['896', '943', '683', '569', '443', '307', '2', '891', '590', '436', '558', '104', '529', '575', '914', '485', '510', '844', '854', '231']
['39', '227', '824', '651', '345', '483', '550', '87', '281', '201', '897', '403', '695', '563', '618', '947', '207', '193', '140', '419']
['82', '819', '6', '566', '930', '647', '559', '215', '451', '888', '503', '999', '468', '870', '782', '391', '223', '668', '653', '495']
['395', '845', '767', '434', '213', '840', '742', '442', '533', '5', '353', '867', '629', '773', '333', '763', '411', '435', '341', '337']
['758', '899', '995', '354', '545', '277', '865', '958', '719', '993', '317', '684', '339', '926', '554', '57', '827', '263', '235', '611']
['747', '523', '98', '591', '428', '115', '696', '112', '969', '70', '501', '175', '67', '945', '170', '894', '858', '822', '649', '631']
['334', '919', '287', '990', '839', '16', '680', '155', '610', '494', '712', '9', '384', '923', '988', '197', '497', '351', '749', '324']
['788', '282', '111', '920', '689', '805', '524', '711', '180', '970', '615', '966', '898', '612', '597', '757', '979', '715', '532', '166']
['478', '222', '994', '915', '955', '887', '77', '278', '55', '577', '687', '12', '407', '314', '233', '837', '464', '949', '852', '908']
['565', '633', '199', '743', '855', '187', '361', '360', '987', '906', '412', '357', '989', '650', '754', '291', '808', '601', '886', '877']
['326', '584', '189', '741', '462', '957', '481', '143', '414', '739', '527', '311', '948', '176', '748', '802', '63', '136', '156', '850']
['146', '246', '32', '474', '662', '421', '35', '424', '192', '764', '97', '950', '366', '551', '433', '704', '654', '212', '498', '130']
['708', '338', '873', '586', '972', '59', '257', '619', '125', '191', '798', '182', '738', '261', '484', '934', '864', '43', '978', '51']
['855', '291', '989', '633', '412', '361', '360', '199', '877', '906', '987', '886', '601', '650', '357', '754', '565', '187', '808', '743']
['308', '986', '327', '710', '304', '835', '760', '673', '210', '946', '581', '657', '660', '447', '793', '10', '445', '797', '196', '152']
['179', '377', '160', '185', '925', '536', '705', '804', '100', '800', '153', '656', '274', '636', '929', '596', '772', '190', '452', '106']
['804', '190', '160', '536', '274', '452', '929', '705', '185', '100', '179', '106', '800', '636', '377', '925', '772', '153', '656', '596']
['741', '143', '63', '462', '584', '176', '156', '414', '136', '311', '748', '802', '850', '326', '481', '189', '957', '948', '739', '527']
['308', '10', '760', '210', '581', '710', '835', '445', '447', '673', '986', '793', '657', '946', '304', '797', '660', '327', '152', '196']
['629', '333', '763', '840', '767', '742', '353', '337', '411', '5', '867', '434', '533', '442', '435', '773', '341', '213', '395', '845']
['318', '340', '482', '821', '108', '974', '616', '528', '209', '518', '275', '843', '144', '922', '933', '60', '456', '400', '751', '439']
['753', '932', '786', '627', '110', '226', '857', '519', '163', '294', '489', '544', '0', '315', '540', '700', '722', '968', '455', '623']
['534', '863', '811', '556', '90', '405', '561', '505', '27', '204', '625', '211', '832', '205', '783', '568', '578', '255', '76', '677']
['655', '344', '273', '418', '991', '31', '335', '531', '288', '816', '305', '996', '905', '330', '65', '980', '697', '329', '448', '491']
['311', '136', '143', '189', '741', '948', '850', '739', '527', '802', '156', '326', '748', '584', '481', '414', '462', '176', '957', '63']
['385', '599', '460', '56', '517', '50', '336', '817', '701', '48', '242', '13', '29', '300', '350', '472', '752', '776', '392', '248']
['716', '562', '907', '609', '224', '26', '564', '960', '221', '45', '188', '33', '374', '449', '475', '150', '81', '553', '134', '256']
['673', '445', '210', '946', '793', '10', '304', '308', '660', '447', '835', '581', '196', '152', '710', '797', '327', '657', '986', '760']
['459', '641', '444', '790', '667', '890', '21', '450', '688', '383', '795', '977', '541', '774', '321', '86', '410', '942', '937', '775']
['635', '690', '127', '373', '539', '547', '168', '732', '457', '17', '390', '868', '280', '398', '194', '976', '574', '643', '218', '310']
['249', '666', '437', '148', '352', '779', '648', '244', '200', '262', '142', '88', '812', '270', '516', '458', '846', '302', '173', '746']
['910', '461', '11', '829', '203', '940', '4', '502', '365', '810', '316', '555', '413', '355', '613', '665', '691', '745', '770', '198']
['875', '3', '570', '851', '944', '736', '759', '225', '595', '379', '71', '325', '370', '375', '95', '982', '46', '237', '42', '453']
['79', '165', '592', '644', '234', '924', '659', '141', '511', '473', '269', '787', '253', '214', '954', '693', '866', '620', '664', '490']
['323', '658', '681', '8', '499', '41', '151', '826', '841', '85', '430', '734', '488', '794', '312', '628', '469', '672', '622', '349']
['684', '554', '57', '545', '719', '354', '865', '758', '993', '263', '611', '277', '317', '235', '995', '899', '827', '339', '926', '958']
['148', '648', '458', '437', '302', '846', '779', '142', '173', '666', '200', '249', '244', '352', '262', '516', '270', '746', '88', '812']
['473', '214', '693', '165', '490', '866', '787', '141', '620', '253', '954', '924', '79', '664', '234', '659', '644', '592', '269', '511']
['523', '112', '98', '170', '70', '428', '115', '822', '67', '649', '501', '945', '631', '175', '894', '696', '591', '969', '858', '747']
['660', '581', '797', '710', '793', '210', '445', '304', '327', '308', '946', '986', '152', '10', '673', '657', '835', '760', '447', '196']
['417', '103', '181', '102', '818', '593', '917', '105', '728', '614', '603', '936', '652', '149', '239', '362', '427', '229', '438', '116']
['291', '987', '743', '754', '855', '650', '601', '633', '357', '989', '412', '808', '877', '360', '565', '361', '886', '187', '906', '199']
['946', '760', '308', '10', '327', '657', '710', '660', '152', '797', '304', '581', '445', '196', '986', '210', '793', '673', '447', '835']
['101', '206', '847', '356', '807', '830', '560', '542', '630', '583', '120', '522', '849', '702', '806', '129', '520', '604', '332', '264']
['683', '231', '558', '891', '2', '485', '914', '844', '854', '104', '575', '943', '443', '510', '307', '436', '590', '529', '896', '569']
['921', '729', '396', '646', '833', '642', '975', '107', '685', '133', '525', '306', '803', '605', '62', '38', '756', '740', '69', '22']
['138', '587', '44', '981', '409', '145', '328', '113', '512', '283', '295', '178', '251', '737', '766', '169', '186', '114', '952', '293']
['152', '760', '447', '657', '445', '308', '10', '793', '946', '210', '327', '304', '797', '986', '196', '710', '581', '660', '835', '673']
['37', '938', '674', '268', '669', '709', '733', '440', '884', '208', '382', '931', '853', '576', '965', '963', '880', '476', '692', '939']
['948', '143', '63', '741', '527', '850', '326', '957', '739', '156', '481', '414', '584', '802', '136', '189', '311', '462', '748', '176']
['805', '711', '715', '180', '524', '615', '920', '532', '111', '166', '689', '757', '898', '788', '612', '979', '970', '282', '966', '597']
['855', '633', '877', '754', '187', '808', '906', '743', '361', '601', '565', '360', '987', '291', '412', '357', '199', '650', '989', '886']
['337', '629', '867', '411', '353', '435', '213', '533', '395', '845', '434', '742', '333', '442', '763', '840', '767', '341', '5', '773']
['95', '595', '237', '944', '759', '370', '46', '71', '375', '736', '42', '851', '3', '875', '325', '982', '453', '570', '225', '379']
['114', '178', '138', '283', '293', '251', '113', '952', '186', '44', '328', '981', '512', '169', '766', '409', '145', '295', '737', '587']
['504', '823', '507', '900', '64', '164', '358', '959', '423', '369', '68', '78', '686', '331', '1', '500', '297', '20', '750', '771']
['503', '495', '82', '468', '647', '782', '215', '451', '566', '391', '559', '6', '930', '819', '653', '223', '888', '668', '999', '870']
['969', '747', '696', '67', '822', '98', '115', '428', '894', '945', '170', '501', '523', '858', '112', '631', '70', '591', '649', '175']
['976', '17', '457', '398', '574', '168', '280', '310', '643', '690', '635', '127', '194', '539', '868', '373', '547', '390', '732', '218']
['641', '937', '410', '790', '383', '667', '775', '688', '444', '21', '86', '890', '977', '774', '459', '450', '942', '795', '541', '321']
['319', '639', '279', '322', '75', '124', '956', '254', '394', '606', '399', '397', '607', '313', '346', '580', '799', '320', '94', '359']
['478', '949', '55', '852', '278', '687', '915', '837', '887', '908', '314', '994', '77', '222', '577', '12', '233', '407', '464', '955']
['578', '505', '625', '255', '205', '863', '568', '405', '211', '783', '27', '677', '76', '811', '832', '90', '556', '204', '534', '561']
['814', '567', '508', '789', '258', '538', '862', '552', '572', '388', '380', '477', '53', '859', '7', '671', '720', '941', '871', '137']
['583', '264', '806', '830', '522', '604', '129', '332', '560', '520', '542', '206', '101', '702', '630', '807', '847', '849', '356', '120']
['889', '730', '470', '118', '272', '781', '640', '83', '376', '367', '998', '893', '892', '372', '928', '290', '718', '426', '735', '780']
['443', '307', '104', '943', '436', '854', '683', '575', '510', '231', '590', '914', '896', '2', '558', '891', '569', '529', '844', '485']
['517', '599', '752', '817', '701', '472', '392', '350', '29', '248', '56', '242', '776', '385', '50', '460', '48', '13', '336', '300']
['483', '550', '39', '419', '695', '618', '824', '140', '207', '227', '281', '345', '651', '947', '403', '193', '87', '563', '897', '201']
['919', '197', '497', '923', '712', '988', '287', '9', '749', '990', '334', '839', '155', '494', '16', '324', '610', '680', '384', '351']
['287', '334', '712', '610', '990', '16', '384', '324', '155', '839', '494', '197', '919', '680', '749', '351', '923', '497', '988', '9']
['606', '359', '319', '346', '580', '313', '394', '320', '799', '322', '607', '124', '399', '397', '75', '279', '254', '94', '956', '639']
['197', '384', '749', '334', '16', '324', '9', '712', '494', '988', '155', '923', '990', '680', '919', '610', '497', '287', '839', '351']
['797', '196', '660', '657', '304', '986', '946', '10', '835', '760', '210', '710', '793', '673', '308', '447', '327', '445', '152', '581']
['688', '444', '459', '410', '775', '795', '774', '790', '86', '641', '21', '541', '383', '450', '942', '977', '667', '890', '321', '937']
['89', '174', '912', '848', '634', '480', '28', '386', '761', '121', '240', '778', '903', '285', '809', '80', '579', '997', '30', '549']
['375', '46', '379', '875', '237', '71', '3', '95', '453', '944', '759', '570', '595', '42', '736', '325', '225', '370', '982', '851']
['612', '180', '979', '532', '711', '524', '615', '282', '920', '966', '597', '805', '788', '689', '111', '898', '757', '715', '166', '970']
['483', '403', '39', '824', '345', '695', '563', '550', '87', '281', '618', '193', '207', '140', '897', '947', '419', '227', '201', '651']
['260', '682', '876', '617', '694', '828', '487', '271', '486', '842', '167', '492', '368', '714', '723', '36', '909', '918', '971', '347']
['216', '637', '594', '406', '815', '404', '985', '14', '836', '245', '131', '301', '276', '872', '202', '904', '964', '509', '139', '582']
['394', '313', '606', '75', '320', '322', '799', '399', '254', '346', '580', '397', '607', '639', '956', '124', '279', '94', '359', '319']
['289', '927', '785', '703', '676', '831', '24', '58', '537', '834', '598', '791', '879', '869', '471', '286', '91', '416', '721', '913']
['806', '630', '520', '583', '702', '120', '849', '542', '830', '847', '332', '206', '560', '129', '101', '807', '522', '604', '264', '356']
['752', '460', '599', '13', '517', '29', '48', '776', '242', '385', '336', '392', '56', '817', '300', '248', '472', '701', '50', '350']
['60', '144', '821', '275', '439', '340', '974', '400', '933', '528', '108', '209', '616', '518', '843', '318', '922', '456', '482', '751']
['977', '459', '86', '667', '641', '774', '937', '775', '541', '890', '321', '410', '383', '790', '450', '688', '21', '795', '444', '942']
['481', '584', '739', '802', '414', '63', '850', '462', '527', '957', '176', '311', '741', '948', '326', '143', '189', '156', '748', '136']
['511', '490', '924', '592', '253', '664', '234', '644', '473', '165', '269', '141', '214', '79', '620', '787', '866', '693', '659', '954']
['324', '197', '988', '287', '610', '16', '839', '712', '749', '919', '384', '351', '334', '9', '923', '497', '155', '990', '680', '494']
['929', '274', '190', '925', '179', '452', '185', '100', '377', '772', '106', '705', '804', '153', '800', '536', '596', '636', '160', '656']
['53', '380', '871', '508', '720', '388', '859', '538', '814', '567', '671', '941', '789', '477', '7', '862', '137', '572', '552', '258']
['73', '408', '713', '725', '706', '172', '195', '126', '161', '632', '992', '514', '157', '243', '961', '446', '585', '47', '230', '624']
['453', '982', '3', '46', '851', '759', '325', '42', '570', '375', '95', '875', '736', '944', '370', '237', '379', '225', '71', '595']
['682', '167', '723', '918', '486', '714', '487', '271', '617', '36', '909', '876', '347', '828', '842', '492', '368', '260', '694', '971']
['587', '113', '295', '512', '283', '178', '328', '44', '981', '145', '251', '409', '737', '766', '138', '952', '186', '169', '114', '293']
['963', '884', '208', '939', '853', '576', '692', '709', '674', '440', '476', '938', '965', '733', '880', '669', '37', '268', '382', '931']
['803', '62', '22', '396', '642', '525', '740', '975', '729', '605', '756', '685', '69', '646', '38', '306', '921', '107', '833', '133']
['366', '32', '146', '192', '474', '35', '246', '421', '433', '704', '654', '764', '97', '424', '130', '662', '551', '212', '498', '950']
['924', '490', '866', '141', '693', '511', '787', '269', '473', '664', '165', '620', '253', '659', '954', '79', '234', '592', '214', '644']
['823', '504', '164', '297', '78', '750', '507', '331', '68', '423', '771', '500', '900', '358', '686', '20', '1', '64', '959', '369']
['871', '552', '859', '388', '567', '814', '538', '53', '380', '7', '789', '720', '508', '671', '572', '477', '941', '137', '258', '862']
['720', '538', '572', '941', '859', '53', '508', '862', '388', '258', '7', '871', '671', '567', '380', '789', '477', '137', '814', '552']
['552', '258', '53', '671', '814', '7', '508', '388', '572', '789', '380', '871', '137', '720', '538', '941', '567', '862', '477', '859']
['918', '682', '260', '486', '714', '723', '368', '487', '876', '167', '842', '271', '347', '971', '492', '617', '694', '909', '828', '36']
['33', '907', '449', '609', '256', '134', '562', '374', '81', '221', '224', '188', '960', '150', '26', '564', '45', '716', '553', '475']
['389', '93', '744', '74', '838', '953', '159', '99', '265', '699', '184', '813', '874', '343', '881', '698', '777', '496', '675', '381']
['156', '189', '748', '584', '527', '462', '136', '481', '326', '143', '176', '850', '957', '802', '63', '741', '948', '739', '311', '414']
['446', '230', '713', '725', '243', '157', '73', '706', '126', '195', '585', '408', '161', '47', '632', '624', '514', '172', '961', '992']
['760', '304', '581', '657', '308', '10', '210', '327', '835', '445', '946', '797', '660', '152', '986', '673', '793', '447', '710', '196']
['156', '326', '748', '189', '143', '136', '63', '741', '584', '850', '948', '802', '414', '311', '481', '527', '176', '739', '957', '462']
['989', '565', '754', '808', '601', '412', '650', '855', '743', '361', '877', '357', '291', '633', '360', '987', '199', '187', '886', '906']
['329', '330', '273', '448', '31', '980', '816', '491', '697', '288', '996', '335', '531', '905', '65', '305', '655', '418', '344', '991']
['138', '114', '186', '44', '981', '145', '295', '293', '737', '512', '169', '328', '409', '283', '587', '178', '766', '251', '952', '113']
['922', '518', '751', '439', '275', '456', '821', '482', '974', '318', '616', '933', '144', '340', '843', '60', '400', '528', '209', '108']
['794', '41', '628', '734', '469', '622', '312', '349', '499', '8', '85', '672', '826', '488', '323', '430', '151', '841', '658', '681']
['574', '390', '280', '643', '398', '218', '868', '539', '976', '127', '17', '310', '547', '732', '194', '635', '690', '373', '168', '457']
['381', '99', '699', '343', '184', '496', '74', '881', '698', '389', '813', '838', '874', '953', '265', '159', '777', '744', '93', '675']
['394', '359', '639', '322', '397', '75', '320', '313', '606', '124', '956', '279', '254', '319', '346', '799', '94', '580', '607', '399']
['700', '786', '932', '968', '455', '544', '110', '540', '226', '753', '623', '294', '163', '315', '519', '857', '489', '0', '722', '627']
['732', '194', '390', '539', '976', '574', '218', '635', '280', '310', '868', '690', '547', '127', '373', '168', '643', '457', '398', '17']
['159', '184', '265', '699', '93', '744', '381', '874', '675', '496', '389', '99', '953', '698', '813', '777', '881', '838', '74', '343']
['489', '968', '163', '722', '544', '786', '519', '226', '932', '857', '455', '753', '110', '0', '623', '700', '627', '315', '540', '294']
['823', '771', '504', '686', '900', '507', '358', '68', '20', '959', '750', '500', '423', '369', '78', '1', '64', '164', '331', '297']
['949', '994', '77', '687', '915', '908', '407', '314', '852', '278', '55', '837', '222', '887', '233', '955', '478', '12', '464', '577']
['294', '540', '315', '932', '722', '226', '786', '857', '163', '753', '519', '455', '623', '544', '110', '968', '489', '627', '0', '700']
['98', '67', '523', '112', '969', '747', '858', '428', '175', '115', '945', '649', '696', '170', '631', '591', '822', '894', '70', '501']
['191', '738', '182', '59', '619', '798', '51', '484', '43', '257', '261', '125', '586', '338', '708', '972', '864', '873', '978', '934']
['285', '386', '809', '912', '480', '848', '89', '778', '549', '761', '28', '579', '634', '903', '174', '997', '80', '121', '30', '240']
['995', '958', '684', '339', '235', '865', '827', '277', '545', '611', '554', '719', '926', '354', '57', '758', '263', '317', '899', '993']
['75', '346', '799', '956', '394', '606', '580', '607', '639', '397', '359', '322', '320', '94', '313', '399', '279', '124', '254', '319']
['706', '585', '230', '73', '992', '725', '624', '713', '243', '195', '126', '172', '446', '157', '47', '161', '514', '961', '408', '632']
['518', '616', '456', '400', '340', '60', '482', '209', '275', '318', '821', '108', '933', '922', '751', '974', '144', '843', '528', '439']
['218', '398', '574', '976', '194', '457', '690', '390', '310', '868', '547', '280', '127', '635', '17', '168', '373', '539', '643', '732']
['877', '412', '906', '743', '989', '361', '601', '357', '808', '565', '633', '754', '987', '199', '855', '650', '360', '886', '187', '291']
['56', '48', '517', '817', '248', '350', '776', '701', '385', '336', '460', '392', '50', '752', '13', '242', '472', '599', '300', '29']
['155', '990', '494', '923', '497', '839', '712', '384', '9', '749', '351', '988', '16', '197', '919', '610', '334', '680', '287', '324']
['980', '491', '991', '418', '655', '816', '273', '31', '305', '344', '329', '65', '448', '335', '697', '330', '905', '288', '996', '531']
['670', '420', '299', '983', '84', '228', '19', '796', '530', '755', '220', '902', '707', '425', '984', '158', '885', '608', '454', '303']
['632', '161', '73', '713', '585', '47', '725', '230', '624', '172', '706', '408', '992', '195', '446', '514', '961', '126', '157', '243']
['663', '916', '371', '393', '52', '431', '128', '250', '162', '465', '825', '266', '526', '232', '147', '252', '951', '571', '309', '856']
['871', '572', '789', '941', '53', '388', '538', '258', '552', '567', '814', '720', '7', '137', '862', '859', '380', '671', '477', '508']
['667', '942', '890', '410', '444', '450', '790', '541', '774', '937', '86', '321', '688', '775', '795', '21', '383', '641', '977', '459']
['571', '465', '371', '856', '309', '250', '266', '393', '431', '128', '951', '232', '663', '52', '825', '162', '526', '252', '147', '916']
['520', '806', '332', '542', '807', '264', '702', '560', '583', '847', '849', '630', '129', '830', '101', '120', '356', '522', '206', '604']
['145', '186', '283', '169', '113', '178', '952', '512', '114', '251', '328', '766', '587', '981', '737', '409', '295', '44', '293', '138']
['976', '574', '690', '17', '373', '539', '280', '218', '390', '398', '547', '168', '310', '194', '635', '457', '643', '127', '868', '732']
['551', '421', '662', '97', '433', '704', '192', '366', '654', '146', '950', '32', '35', '764', '498', '246', '130', '474', '424', '212']
['127', '547', '976', '868', '635', '539', '280', '643', '574', '732', '194', '390', '373', '310', '690', '398', '218', '17', '168', '457']
['823', '500', '369', '164', '68', '686', '358', '331', '297', '507', '78', '959', '1', '20', '750', '423', '771', '504', '64', '900']
['838', '777', '698', '881', '184', '93', '381', '74', '953', '744', '874', '496', '99', '343', '389', '675', '813', '159', '265', '699']
['416', '879', '927', '831', '537', '24', '834', '913', '676', '703', '91', '289', '721', '58', '286', '471', '791', '785', '598', '869']
['24', '831', '879', '721', '703', '91', '58', '471', '869', '913', '834', '289', '927', '785', '676', '537', '286', '598', '416', '791']
['79', '141', '214', '473', '620', '693', '866', '664', '644', '592', '954', '490', '234', '511', '253', '269', '787', '659', '165', '924']
['173', '244', '846', '746', '88', '648', '812', '458', '516', '302', '249', '352', '779', '148', '437', '270', '666', '200', '262', '142']
['920', '805', '180', '689', '757', '970', '524', '111', '788', '615', '166', '612', '979', '597', '711', '282', '715', '898', '966', '532']
['282', '757', '979', '524', '532', '597', '788', '966', '898', '166', '711', '615', '689', '805', '970', '612', '111', '715', '180', '920']
['89', '912', '761', '386', '174', '997', '848', '903', '778', '579', '28', '121', '80', '480', '30', '285', '809', '549', '634', '240']
['899', '263', '684', '235', '339', '865', '354', '545', '995', '958', '827', '554', '277', '611', '57', '993', '719', '317', '926', '758']
['359', '397', '279', '399', '346', '320', '254', '94', '580', '313', '606', '394', '956', '319', '124', '322', '639', '607', '75', '799']
['147', '309', '526', '266', '571', '916', '250', '232', '825', '663', '951', '371', '856', '252', '393', '52', '162', '431', '128', '465']
['700', '226', '163', '968', '857', '544', '315', '294', '786', '932', '0', '489', '753', '110', '540', '627', '519', '455', '623', '722']
['669', '268', '965', '733', '440', '880', '853', '963', '674', '939', '476', '884', '37', '938', '931', '576', '208', '709', '382', '692']
['637', '964', '815', '301', '139', '985', '276', '836', '872', '245', '582', '131', '216', '509', '406', '14', '594', '404', '904', '202']
['942', '450', '890', '795', '459', '321', '774', '383', '667', '541', '410', '688', '977', '21', '444', '641', '775', '790', '937', '86']
['276', '836', '406', '202', '964', '904', '245', '985', '582', '404', '14', '594', '872', '139', '301', '815', '216', '131', '637', '509']
['55', '278', '949', '478', '908', '852', '77', '464', '887', '233', '577', '314', '407', '915', '955', '222', '837', '12', '687', '994']
['523', '858', '175', '822', '591', '894', '98', '112', '70', '170', '631', '747', '67', '649', '501', '428', '969', '696', '115', '945']
