40
18
['AIQ', 'ANK', 'ASS', 'ALG', 'AGN', 'AGE', 'ATF', 'AHA', 'AAJ', 'AKL', 'AEL', 'AQO', 'ADB']
['AAY', 'ACI', 'AEU', 'AFD', 'ALC', 'AJK', 'ADE', 'ANN', 'ARB', 'AAC', 'ATA', 'ABT', 'ALT']
['ALT', 'AJK', 'ACI', 'ARB', 'AAC', 'ALC', 'AEU', 'ABT', 'ATA', 'AFD', 'ADE', 'AAY', 'ANN']
['ALT', 'ANN', 'AFD', 'ACI', 'AAY', 'ARB', 'ALC', 'ADE', 'ATA', 'AJK', 'AAC', 'AEU', 'ABT']
['AFD', 'ANN', 'ABT', 'ATA', 'AAC', 'ADE', 'ACI', 'AAY', 'ARB', 'AEU', 'ALT', 'ALC', 'AJK']
['ABT', 'AAY', 'ANN', 'AAC', 'AJK', 'AEU', 'ALT', 'ADE', 'ATA', 'AFD', 'ALC', 'ARB', 'ACI']
['ACA', 'APR', 'AES', 'AJF', 'AIE', 'AMG', 'AFK', 'ATV', 'AHS', 'AMH', 'ADR', 'AAQ', 'AAT']
['AJF', 'AHS', 'APR', 'AAT', 'AAQ', 'AFK', 'ADR', 'ATV', 'ACA', 'AMH', 'AES', 'AIE', 'AMG']
['APR', 'AES', 'ATV', 'AAT', 'ACA', 'AFK', 'ADR', 'AMG', 'AJF', 'AAQ', 'AMH', 'AIE', 'AHS']
['AIE', 'AJF', 'AAT', 'APR', 'AMH', 'AHS', 'AFK', 'ACA', 'ADR', 'AAQ', 'AES', 'ATV', 'AMG']
['AIE', 'AMG', 'AFK', 'AAQ', 'AAT', 'AHS', 'AMH', 'APR', 'AJF', 'AES', 'ACA', 'ADR', 'ATV']
['AJF', 'ACA', 'AMG', 'AFK', 'AIE', 'AAT', 'ADR', 'AMH', 'APR', 'AAQ', 'AES', 'AHS', 'ATV']
['AMH', 'AFK', 'AJF', 'AES', 'AAQ', 'AAT', 'AHS', 'ATV', 'ACA', 'AMG', 'ADR', 'APR', 'AIE']
['AJF', 'AMG', 'AMH', 'ATV', 'AIE', 'AAQ', 'AAT', 'AES', 'AFK', 'ACA', 'AHS', 'ADR', 'APR']
['AIE', 'AAT', 'AJF', 'AHS', 'ADR', 'AAQ', 'ATV', 'AMH', 'AFK', 'ACA', 'AES', 'APR', 'AMG']
['AES', 'AMG', 'AAT', 'ATV', 'AJF', 'ADR', 'AAQ', 'ACA', 'AHS', 'APR', 'AIE', 'AMH', 'AFK']
['AHS', 'ATV', 'AJF', 'AMG', 'AAT', 'AES', 'ACA', 'ADR', 'AMH', 'AIE', 'AAQ', 'APR', 'AFK']
['AAT', 'AMH', 'AHS', 'ATV', 'AIE', 'AES', 'ACA', 'AFK', 'ADR', 'AAQ', 'AJF', 'APR', 'AMG']
['AMH', 'AES', 'ATV', 'AJF', 'AMG', 'AFK', 'AAQ', 'ACA', 'AIE', 'APR', 'ADR', 'AAT', 'AHS']
['AAT', 'AFK', 'APR', 'ADR', 'ATV', 'AMG', 'ACA', 'AIE', 'AMH', 'AES', 'AJF', 'AAQ', 'AHS']
['AFK', 'ATV', 'AMG', 'ADR', 'AMH', 'AAT', 'AAQ', 'ACA', 'AES', 'AIE', 'APR', 'AJF', 'AHS']
['AFK', 'AJF', 'ATV', 'APR', 'AIE', 'AAQ', 'AES', 'ACA', 'ADR', 'AMG', 'AAT', 'AHS', 'AMH']
['AHS', 'AAQ', 'ATV', 'AJF', 'AFK', 'AAT', 'AIE', 'AES', 'APR', 'ACA', 'AMG', 'ADR', 'AMH']
['AAQ', 'ACA', 'AMG', 'ADR', 'ATV', 'AJF', 'AMH', 'APR', 'AIE', 'AAT', 'AES', 'AHS', 'AFK']
['AAQ', 'AMG', 'AIE', 'AHS', 'APR', 'ADR', 'ACA', 'AMH', 'AES', 'AJF', 'AAT', 'ATV', 'AFK']
['AAQ', 'AJF', 'AMG', 'AFK', 'ACA', 'AHS', 'APR', 'AAT', 'AMH', 'ATV', 'AIE', 'ADR', 'AES']
['APR', 'AMH', 'AES', 'AAT', 'AJF', 'AMG', 'ACA', 'ATV', 'AHS', 'AIE', 'AFK', 'AAQ', 'ADR']
['AFK', 'ATV', 'AMG', 'AIE', 'AAQ', 'ACA', 'AAT', 'ADR', 'AJF', 'APR', 'AES', 'AHS', 'AMH']
['ATV', 'AHS', 'AMH', 'AMG', 'AIE', 'AAT', 'AJF', 'ACA', 'AAQ', 'AFK', 'AES', 'ADR', 'APR']
['AJD', 'ATE', 'AAX', 'AKW', 'AFH', 'AQW', 'ACM', 'ABB', 'AKJ', 'ASA', 'AMX', 'AJO', 'ARD']
['ATE', 'AJD', 'AMX', 'AAX', 'AJO', 'ABB', 'AQW', 'ASA', 'AKJ', 'AFH', 'ARD', 'AKW', 'ACM']
['AKW', 'AFH', 'AJD', 'ABB', 'AKJ', 'ATE', 'AJO', 'AAX', 'AQW', 'ACM', 'AMX', 'ASA', 'ARD']
['ACM', 'AQW', 'AKJ', 'AMX', 'ARD', 'AFH', 'ATE', 'AJO', 'ABB', 'AAX', 'AJD', 'ASA', 'AKW']
['AJO', 'AMX', 'AKW', 'AAX', 'AJD', 'ASA', 'ABB', 'ARD', 'AQW', 'AKJ', 'ATE', 'ACM', 'AFH']
['AMX', 'ASA', 'ACM', 'AFH', 'AKW', 'AJD', 'AKJ', 'AQW', 'ATE', 'ARD', 'AAX', 'AJO', 'ABB']
['AMX', 'ATE', 'ARD', 'AAX', 'ASA', 'AQW', 'ACM', 'AJO', 'AJD', 'AFH', 'AKW', 'ABB', 'AKJ']
['AQW', 'ARD', 'AFH', 'AMX', 'ACM', 'AJD', 'AKJ', 'ATE', 'ABB', 'ASA', 'AAX', 'AKW', 'AJO']
['AKW', 'AQW', 'ASA', 'AFH', 'ARD', 'AAX', 'AKJ', 'ACM', 'ATE', 'AJO', 'ABB', 'AJD', 'AMX']
['AFH', 'ATE', 'AQW', 'AMX', 'ARD', 'AKJ', 'ASA', 'ABB', 'ACM', 'AJO', 'AAX', 'AKW', 'AJD']
['ASA', 'AMX', 'AKW', 'AAX', 'ATE', 'AQW', 'ACM', 'AKJ', 'ABB', 'AJO', 'AJD', 'ARD', 'AFH']
['AKJ', 'ABB', 'ARD', 'ASA', 'AJO', 'AAX', 'AMX', 'AKW', 'ATE', 'AJD', 'ACM', 'AFH', 'AQW']
['AJO', 'AQW', 'AJD', 'AAX', 'ARD', 'ACM', 'AKW', 'AMX', 'ABB', 'AFH', 'AKJ', 'ATE', 'ASA']
['AJO', 'AKW', 'ATE', 'AKJ', 'ABB', 'AJD', 'AFH', 'ASA', 'ACM', 'AMX', 'AQW', 'AAX', 'ARD']
['ATE', 'AKW', 'AMX', 'AJD', 'ARD', 'ACM', 'AAX', 'AKJ', 'AJO', 'AFH', 'AQW', 'ASA', 'ABB']
['AJO', 'ACM', 'ASA', 'AMX', 'AFH', 'AJD', 'AKW', 'AQW', 'ARD', 'ABB', 'AAX', 'AKJ', 'ATE']
['AKJ', 'AAX', 'AFH', 'ACM', 'ASA', 'ATE', 'AKW', 'AJO', 'ABB', 'AQW', 'ARD', 'AMX', 'AJD']
['ASA', 'ARD', 'AJD', 'ATE', 'AKJ', 'AMX', 'AJO', 'AKW', 'AQW', 'ABB', 'AAX', 'AFH', 'ACM']
['ATE', 'ACM', 'AQW', 'ARD', 'AFH', 'AKJ', 'ABB', 'AAX', 'AJD', 'ASA', 'AKW', 'AMX', 'AJO']
['AKJ', 'AJO', 'ATE', 'AKW', 'ASA', 'ACM', 'AQW', 'AJD', 'AFH', 'ABB', 'AAX', 'ARD', 'AMX']
['AKJ', 'ABB', 'ACM', 'AAX', 'AKW', 'AJD', 'AJO', 'AQW', 'AFH', 'ATE', 'AMX', 'ARD', 'ASA']
['AMX', 'AAX', 'AJO', 'AKW', 'ATE', 'ARD', 'AFH', 'AQW', 'ACM', 'ASA', 'ABB', 'AKJ', 'AJD']
['AKJ', 'AAX', 'ASA', 'ARD', 'AFH', 'AMX', 'ATE', 'ABB', 'AJO', 'AKW', 'AQW', 'AJD', 'ACM']
['ADD', 'ARH', 'AEK', 'AOM', 'AQG', 'ADI', 'ACH', 'ALL', 'AIR', 'ARM', 'AIW', 'ATY', 'ASE']
['AIR', 'AIW', 'AEK', 'ARM', 'AQG', 'AOM', 'ASE', 'ADD', 'ATY', 'ARH', 'ACH', 'ALL', 'ADI']
['AEK', 'AOM', 'ASE', 'ADI', 'AIR', 'AIW', 'ARM', 'ACH', 'ATY', 'ALL', 'AQG', 'ADD', 'ARH']
['AIW', 'AIR', 'AOM', 'ADD', 'ASE', 'ARH', 'ACH', 'ATY', 'ALL', 'ADI', 'AEK', 'ARM', 'AQG']
['AEK', 'ADI', 'ARH', 'ACH', 'ADD', 'AOM', 'AQG', 'ASE', 'AIW', 'ATY', 'ALL', 'AIR', 'ARM']
['AIW', 'ACH', 'AQG', 'AIR', 'ATY', 'AEK', 'ARM', 'AOM', 'ADD', 'ARH', 'ADI', 'ALL', 'ASE']
['AQG', 'ADD', 'ALL', 'AOM', 'ARM', 'ASE', 'ADI', 'ATY', 'AIR', 'ARH', 'AIW', 'ACH', 'AEK']
['ATY', 'AOM', 'AIW', 'ACH', 'AIR', 'ALL', 'AEK', 'AQG', 'ADD', 'ADI', 'ARM', 'ARH', 'ASE']
['ASE', 'AEK', 'AQG', 'ARH', 'AIW', 'ACH', 'AIR', 'ATY', 'AOM', 'ALL', 'ARM', 'ADI', 'ADD']
['ATY', 'AIW', 'ARH', 'AIR', 'AQG', 'ADI', 'AOM', 'ASE', 'ARM', 'ADD', 'ALL', 'ACH', 'AEK']
['AQG', 'AIW', 'ARH', 'ARM', 'ACH', 'ADD', 'AOM', 'AIR', 'ALL', 'AEK', 'ASE', 'ADI', 'ATY']
['AEK', 'AOM', 'ADI', 'ARH', 'ATY', 'ASE', 'AIW', 'AQG', 'ALL', 'AIR', 'ARM', 'ACH', 'ADD']
['ADD', 'AIR', 'ALL', 'ATY', 'AEK', 'ARM', 'AOM', 'ACH', 'AIW', 'ARH', 'ADI', 'AQG', 'ASE']
['ADI', 'ADD', 'ASE', 'AOM', 'ATY', 'ARH', 'ARM', 'ACH', 'AQG', 'AIW', 'ALL', 'AIR', 'AEK']
['ADD', 'ADI', 'ALL', 'AIW', 'AQG', 'ARM', 'AEK', 'AOM', 'ACH', 'ARH', 'ATY', 'AIR', 'ASE']
['ARH', 'ACH', 'AIR', 'AQG', 'AEK', 'ADI', 'ASE', 'AIW', 'AOM', 'ALL', 'ATY', 'ARM', 'ADD']
['ARH', 'ALL', 'ASE', 'ARM', 'AIW', 'AOM', 'AQG', 'ADD', 'AIR', 'AEK', 'ADI', 'ACH', 'ATY']
['ALL', 'ATY', 'ARM', 'AEK', 'AQG', 'ADD', 'AIR', 'AOM', 'AIW', 'ACH', 'ARH', 'ASE', 'ADI']
['AQG', 'AOM', 'ASE', 'AIR', 'ACH', 'ALL', 'ATY', 'AEK', 'ADI', 'ARH', 'ARM', 'ADD', 'AIW']
['ACH', 'AOM', 'ADD', 'AQG', 'ARM', 'ADI', 'ARH', 'AIW', 'ASE', 'AIR', 'ALL', 'ATY', 'AEK']
['AIW', 'ARH', 'ATY', 'ADI', 'AOM', 'AIR', 'ACH', 'AQG', 'ADD', 'ASE', 'AEK', 'ARM', 'ALL']
['ATY', 'AIW', 'ALL', 'ARH', 'AEK', 'ARM', 'AQG', 'ACH', 'ASE', 'AIR', 'ADD', 'ADI', 'AOM']
['AEK', 'ALL', 'AIW', 'ARH', 'ATY', 'ADI', 'ACH', 'AIR', 'ADD', 'AQG', 'ARM', 'ASE', 'AOM']
['AKD', 'ALR', 'AIU', 'ARE', 'AHH', 'AKG', 'ARL', 'AOY', 'ANV', 'APH', 'AIB', 'ATW', 'ACB']
['ARL', 'ARE', 'AIB', 'AHH', 'AKD', 'APH', 'ALR', 'ANV', 'AOY', 'ATW', 'ACB', 'AIU', 'AKG']
['ALR', 'ATW', 'AHH', 'AKD', 'ARL', 'ANV', 'AKG', 'ACB', 'AOY', 'ARE', 'AIB', 'APH', 'AIU']
['AKD', 'AOY', 'ALR', 'AIB', 'ATW', 'ARL', 'APH', 'AKG', 'AIU', 'ANV', 'AHH', 'ACB', 'ARE']
['ARE', 'APH', 'AIB', 'ARL', 'ATW', 'AKG', 'ALR', 'ACB', 'AHH', 'AIU', 'AKD', 'AOY', 'ANV']
['APH', 'AKD', 'AIU', 'ATW', 'AIB', 'AOY', 'AHH', 'ARL', 'ARE', 'ACB', 'ALR', 'ANV', 'AKG']
['AKD', 'AIB', 'AKG', 'ARL', 'APH', 'ALR', 'AOY', 'ATW', 'AIU', 'ACB', 'ARE', 'ANV', 'AHH']
['ATW', 'AIB', 'APH', 'AHH', 'ACB', 'AKG', 'ARE', 'ARL', 'ALR', 'AIU', 'AOY', 'AKD', 'ANV']
['ARL', 'AIU', 'APH', 'ATW', 'AKG', 'ARE', 'AHH', 'AOY', 'AIB', 'ALR', 'ANV', 'AKD', 'ACB']
['AOY', 'ARL', 'AKD', 'ACB', 'ANV', 'ATW', 'ALR', 'APH', 'AIB', 'AIU', 'AHH', 'AKG', 'ARE']
['ACB', 'AOY', 'ARE', 'ARL', 'AKD', 'ALR', 'APH', 'ATW', 'ANV', 'AIU', 'AHH', 'AIB', 'AKG']
['AKD', 'AHH', 'ARL', 'AIB', 'ARE', 'AIU', 'ALR', 'AKG', 'APH', 'ATW', 'ACB', 'ANV', 'AOY']
['AOY', 'ARL', 'ARE', 'ALR', 'ATW', 'AIB', 'AKD', 'AKG', 'APH', 'ANV', 'AIU', 'AHH', 'ACB']
['AKD', 'AOY', 'ANV', 'AKG', 'ARL', 'AHH', 'AIB', 'APH', 'ALR', 'ARE', 'AIU', 'ACB', 'ATW']
['AOY', 'ATW', 'ANV', 'AHH', 'AKG', 'APH', 'ARE', 'AIB', 'ALR', 'ACB', 'ARL', 'AIU', 'AKD']
['ARL', 'AIU', 'AOY', 'APH', 'AHH', 'AKD', 'ANV', 'ACB', 'AIB', 'ARE', 'ALR', 'ATW', 'AKG']
['AHH', 'AKD', 'ANV', 'ARL', 'APH', 'AIU', 'ALR', 'ARE', 'AOY', 'ATW', 'ACB', 'AKG', 'AIB']
['AIB', 'ANV', 'ARE', 'AKD', 'AOY', 'AHH', 'ALR', 'AIU', 'ARL', 'ACB', 'APH', 'AKG', 'ATW']
['ACB', 'ARE', 'AKD', 'ANV', 'ARL', 'AHH', 'APH', 'AKG', 'AIU', 'ALR', 'AIB', 'AOY', 'ATW']
['AOY', 'AKD', 'AIB', 'AKG', 'ALR', 'ARE', 'APH', 'AHH', 'ATW', 'AIU', 'ANV', 'ARL', 'ACB']
['ALR', 'AKD', 'ANV', 'ACB', 'AHH', 'AIB', 'ARL', 'APH', 'ATW', 'ARE', 'AKG', 'AIU', 'AOY']
['AKG', 'ARL', 'ACB', 'ANV', 'ARE', 'AHH', 'ALR', 'AOY', 'AIB', 'APH', 'ATW', 'AIU', 'AKD']
['AKG', 'ANV', 'ARL', 'AHH', 'AIU', 'ARE', 'ATW', 'AKD', 'AIB', 'ALR', 'APH', 'AOY', 'ACB']
['AED', 'ALO', 'AOU', 'ARO', 'ABW', 'AHV', 'AHD', 'ARS', 'ALE', 'AMU', 'AJI', 'AIO', 'AIF']
['AHD', 'ALO', 'ARO', 'ARS', 'AIF', 'AIO', 'AHV', 'AED', 'ABW', 'AJI', 'AOU', 'ALE', 'AMU']
['ARO', 'AIO', 'AHD', 'AJI', 'AIF', 'ALO', 'ALE', 'AMU', 'AHV', 'ABW', 'AOU', 'AED', 'ARS']
['AED', 'ARS', 'ARO', 'AJI', 'AIO', 'ALO', 'ALE', 'AOU', 'AHV', 'AHD', 'AMU', 'AIF', 'ABW']
['AHV', 'ALO', 'AOU', 'ARS', 'ABW', 'AED', 'ARO', 'AIF', 'AJI', 'ALE', 'AIO', 'AMU', 'AHD']
['AHV', 'AIO', 'ABW', 'AMU', 'ARO', 'ALO', 'ARS', 'AED', 'AIF', 'AOU', 'ALE', 'AJI', 'AHD']
['ABW', 'ALO', 'AOU', 'AHD', 'AMU', 'ARS', 'AJI', 'AHV', 'AIF', 'AIO', 'ARO', 'ALE', 'AED']
['AMU', 'ALE', 'ABW', 'ARS', 'ARO', 'AIO', 'ALO', 'AOU', 'AHD', 'AED', 'AIF', 'AHV', 'AJI']
['AHV', 'AED', 'AOU', 'ARO', 'AJI', 'AIF', 'ARS', 'AMU', 'AIO', 'ALO', 'ABW', 'AHD', 'ALE']
['ARO', 'ABW', 'AIF', 'AHD', 'AHV', 'AOU', 'AED', 'AJI', 'AIO', 'ALO', 'AMU', 'ARS', 'ALE']
['ARS', 'AHV', 'AOU', 'AIO', 'ALO', 'ABW', 'ARO', 'AHD', 'AJI', 'AIF', 'ALE', 'AED', 'AMU']
['ARO', 'AOU', 'AED', 'ARS', 'ABW', 'ALO', 'AJI', 'AIF', 'AHV', 'AIO', 'AMU', 'ALE', 'AHD']
['ABW', 'AHV', 'AMU', 'AIF', 'AED', 'ALE', 'AIO', 'ARO', 'AHD', 'AJI', 'ARS', 'ALO', 'AOU']
['AMU', 'AHD', 'AOU', 'ARS', 'AJI', 'AIF', 'ALO', 'AED', 'AIO', 'ARO', 'ABW', 'ALE', 'AHV']
['AIF', 'ALE', 'AJI', 'AMU', 'ARS', 'ALO', 'AIO', 'AHD', 'ABW', 'ARO', 'AED', 'AHV', 'AOU']
['AOU', 'ALO', 'AED', 'ARS', 'ARO', 'AHV', 'AIO', 'AJI', 'AMU', 'ALE', 'ABW', 'AIF', 'AHD']
['ARS', 'AJI', 'ABW', 'AIF', 'AOU', 'AHV', 'AIO', 'AHD', 'ALO', 'AED', 'AMU', 'ALE', 'ARO']
['ABW', 'AHV', 'AJI', 'ARS', 'AOU', 'AHD', 'AIF', 'AED', 'AMU', 'AIO', 'ALO', 'ALE', 'ARO']
['AOU', 'ABW', 'AHD', 'ALE', 'ALO', 'AHV', 'AJI', 'AED', 'AMU', 'ARO', 'ARS', 'AIF', 'AIO']
['AHV', 'AOU', 'ALO', 'AJI', 'AHD', 'ALE', 'AMU', 'ARS', 'AIO', 'AED', 'ARO', 'AIF', 'ABW']
['ABW', 'AHD', 'AIF', 'ARO', 'AMU', 'AIO', 'AOU', 'AJI', 'ALE', 'AHV', 'AED', 'ARS', 'ALO']
['ALO', 'AIF', 'ARO', 'AIO', 'AMU', 'AJI', 'ABW', 'AHV', 'ALE', 'ARS', 'AOU', 'AED', 'AHD']
['ARS', 'AIO', 'ALE', 'AMU', 'ABW', 'ARO', 'AJI', 'AED', 'AHV', 'AHD', 'AOU', 'AIF', 'ALO']
['AAO', 'ATM', 'AOO', 'AEG', 'ALP', 'AIX', 'AKS', 'AMM', 'AOX', 'AIJ', 'AOP', 'ADM', 'ATO']
['AKS', 'AMM', 'AEG', 'AIJ', 'AOX', 'AAO', 'AOO', 'AIX', 'ATO', 'ATM', 'ALP', 'ADM', 'AOP']
['ADM', 'ALP', 'AIX', 'AAO', 'AMM', 'AKS', 'AIJ', 'AOP', 'ATO', 'AOO', 'AEG', 'AOX', 'ATM']
['AIX', 'AOO', 'AIJ', 'ALP', 'ATO', 'AOP', 'AOX', 'AAO', 'AMM', 'ADM', 'ATM', 'AKS', 'AEG']
['AIJ', 'AOX', 'AOP', 'ALP', 'ATM', 'AAO', 'AKS', 'AMM', 'ATO', 'AOO', 'AIX', 'AEG', 'ADM']
['AAO', 'ATM', 'ALP', 'AMM', 'ADM', 'AEG', 'AOO', 'AIJ', 'AKS', 'AOP', 'AOX', 'AIX', 'ATO']
['AEG', 'AIX', 'AOX', 'AKS', 'AIJ', 'AAO', 'ALP', 'AMM', 'AOP', 'ATO', 'AOO', 'ATM', 'ADM']
['ADM', 'ALP', 'AIJ', 'AOX', 'ATM', 'AOP', 'AKS', 'AEG', 'AAO', 'ATO', 'AIX', 'AMM', 'AOO']
['AAO', 'ATM', 'ALP', 'AOX', 'AOO', 'ATO', 'AOP', 'AIJ', 'ADM', 'AKS', 'AEG', 'AMM', 'AIX']
['ATO', 'AOP', 'AEG', 'AAO', 'ADM', 'AMM', 'AOX', 'AIJ', 'ATM', 'AKS', 'ALP', 'AOO', 'AIX']
['ATO', 'ADM', 'ATM', 'AEG', 'AIX', 'AOX', 'AOO', 'AOP', 'AAO', 'AMM', 'AKS', 'AIJ', 'ALP']
['AOP', 'ALP', 'AIJ', 'ADM', 'ATM', 'AIX', 'AEG', 'AOX', 'AKS', 'AOO', 'AAO', 'AMM', 'ATO']
['AIJ', 'AAO', 'AOX', 'AOO', 'ALP', 'AOP', 'ATM', 'ATO', 'AKS', 'AIX', 'AEG', 'ADM', 'AMM']
['AIX', 'AOX', 'ATM', 'AKS', 'AMM', 'ALP', 'AOO', 'AEG', 'AAO', 'AOP', 'AIJ', 'ADM', 'ATO']
['AOP', 'AOX', 'AMM', 'ATM', 'AKS', 'AAO', 'ALP', 'AEG', 'ATO', 'AOO', 'AIX', 'ADM', 'AIJ']
['ADM', 'AAO', 'AOO', 'AIJ', 'AOP', 'AEG', 'AOX', 'AKS', 'ALP', 'AIX', 'ATO', 'ATM', 'AMM']
['AIJ', 'AOP', 'AKS', 'AMM', 'ATM', 'ATO', 'AIX', 'ADM', 'AOO', 'ALP', 'AOX', 'AEG', 'AAO']
['AOO', 'AEG', 'ATM', 'ALP', 'AIJ', 'AOP', 'ADM', 'AAO', 'AKS', 'ATO', 'AOX', 'AMM', 'AIX']
['ADM', 'AAO', 'AOX', 'AIX', 'AOO', 'AKS', 'ALP', 'AOP', 'ATM', 'ATO', 'AMM', 'AEG', 'AIJ']
['ATM', 'ALP', 'AKS', 'AMM', 'AIX', 'AOO', 'AOP', 'AOX', 'AAO', 'ATO', 'ADM', 'AEG', 'AIJ']
['AOP', 'ATM', 'AKS', 'AEG', 'ALP', 'ADM', 'AMM', 'ATO', 'AOO', 'AAO', 'AIJ', 'AIX', 'AOX']
['ATM', 'ALP', 'AMM', 'AIX', 'ADM', 'ATO', 'AEG', 'AKS', 'AOP', 'AAO', 'AOX', 'AOO', 'AIJ']
['AIX', 'ATO', 'ADM', 'AOX', 'AIJ', 'ALP', 'AAO', 'AKS', 'ATM', 'AOP', 'AEG', 'AOO', 'AMM']
['AQM', 'AFV', 'ANX', 'ACL', 'AKH', 'AIG', 'AEN', 'ASK', 'ASV', 'AHF', 'AIC', 'ADC', 'AOG']
['AQM', 'AOG', 'AIG', 'ADC', 'ASV', 'AFV', 'ANX', 'ACL', 'ASK', 'AEN', 'AHF', 'AIC', 'AKH']
['AOG', 'ACL', 'ASV', 'AIC', 'ASK', 'AQM', 'ANX', 'AIG', 'AFV', 'AHF', 'AEN', 'AKH', 'ADC']
['AIC', 'AIG', 'ACL', 'AEN', 'AHF', 'ASK', 'ADC', 'ANX', 'AKH', 'AQM', 'AFV', 'ASV', 'AOG']
['AEN', 'ANX', 'AIC', 'AOG', 'ADC', 'ASK', 'AQM', 'AKH', 'AHF', 'ASV', 'AFV', 'AIG', 'ACL']
['AIG', 'ASV', 'AHF', 'ASK', 'AQM', 'AEN', 'AIC', 'AKH', 'ANX', 'ACL', 'ADC', 'AFV', 'AOG']
['ACL', 'ADC', 'AIG', 'AEN', 'AHF', 'ASV', 'AQM', 'AFV', 'AOG', 'ANX', 'AKH', 'AIC', 'ASK']
['AQM', 'ACL', 'AIG', 'AEN', 'ANX', 'ADC', 'ASV', 'AOG', 'AFV', 'AIC', 'AKH', 'ASK', 'AHF']
['AIC', 'AQM', 'AHF', 'ASV', 'ADC', 'ANX', 'ASK', 'AIG', 'AKH', 'ACL', 'AFV', 'AOG', 'AEN']
['AQM', 'ANX', 'AIG', 'ASK', 'ACL', 'AFV', 'AOG', 'AIC', 'AHF', 'AKH', 'ASV', 'AEN', 'ADC']
['ANX', 'AHF', 'AIG', 'ASK', 'ASV', 'ADC', 'AFV', 'AOG', 'ACL', 'AEN', 'AIC', 'AQM', 'AKH']
['ASV', 'AKH', 'AQM', 'AOG', 'AEN', 'ACL', 'ADC', 'AFV', 'ANX', 'ASK', 'AIC', 'AIG', 'AHF']
['AKH', 'AOG', 'AFV', 'AEN', 'ASV', 'AIC', 'AHF', 'AIG', 'AQM', 'ANX', 'ADC', 'ACL', 'ASK']
['AHF', 'AIG', 'AQM', 'AEN', 'ASK', 'AFV', 'ASV', 'ADC', 'AKH', 'ACL', 'ANX', 'AOG', 'AIC']
['AKH', 'ASV', 'AIC', 'AOG', 'ASK', 'AIG', 'AQM', 'AHF', 'AEN', 'ANX', 'ADC', 'ACL', 'AFV']
['AHF', 'AEN', 'ASK', 'ANX', 'AIG', 'ACL', 'AKH', 'AQM', 'ASV', 'ADC', 'AFV', 'AIC', 'AOG']
['AIG', 'ANX', 'AIC', 'AFV', 'ADC', 'AOG', 'AKH', 'AEN', 'ACL', 'ASK', 'AHF', 'AQM', 'ASV']
['AQM', 'AOG', 'AIC', 'ASV', 'AEN', 'AHF', 'ASK', 'ACL', 'AFV', 'ADC', 'ANX', 'AIG', 'AKH']
['AFV', 'AOG', 'AIG', 'AHF', 'AQM', 'ACL', 'ASK', 'ADC', 'AEN', 'ASV', 'ANX', 'AKH', 'AIC']
['AHF', 'ACL', 'AIG', 'AFV', 'AKH', 'ANX', 'ADC', 'ASV', 'ASK', 'AIC', 'AQM', 'AEN', 'AOG']
['ADC', 'AQM', 'ANX', 'ASK', 'AEN', 'ACL', 'AIC', 'AIG', 'AHF', 'AFV', 'AKH', 'ASV', 'AOG']
['ASV', 'AIC', 'AFV', 'AEN', 'AKH', 'AHF', 'ADC', 'AIG', 'ACL', 'ANX', 'ASK', 'AQM', 'AOG']
['ANX', 'AIG', 'ADC', 'ASV', 'AKH', 'AOG', 'AIC', 'AEN', 'AFV', 'ASK', 'AHF', 'ACL', 'AQM']
['AOB', 'AAA', 'ATL', 'AHU', 'AAM', 'AII', 'ACY', 'AIL', 'ATB', 'AJJ', 'AAI', 'AQL', 'AOL']
['AJJ', 'AOB', 'AAM', 'ACY', 'ATB', 'AII', 'AQL', 'AAA', 'AIL', 'AOL', 'ATL', 'AAI', 'AHU']
['ATB', 'ATL', 'AOB', 'AAI', 'AAM', 'AAA', 'AII', 'AQL', 'AIL', 'ACY', 'AOL', 'AJJ', 'AHU']
['AOB', 'AOL', 'AJJ', 'ACY', 'AII', 'ATB', 'AAA', 'AHU', 'AAM', 'ATL', 'AAI', 'AIL', 'AQL']
['AAA', 'AHU', 'AQL', 'ATB', 'AOL', 'AOB', 'AAI', 'AII', 'AJJ', 'ACY', 'AIL', 'ATL', 'AAM']
['AOL', 'AQL', 'ACY', 'ATL', 'ATB', 'AJJ', 'AII', 'AIL', 'AAI', 'AAA', 'AOB', 'AHU', 'AAM']
['AOL', 'ATB', 'AAI', 'AIL', 'AOB', 'ACY', 'AQL', 'AII', 'AHU', 'ATL', 'AJJ', 'AAM', 'AAA']
['AIL', 'AAA', 'AII', 'AAI', 'AJJ', 'AOL', 'AOB', 'AAM', 'ATB', 'AQL', 'ATL', 'ACY', 'AHU']
['ATL', 'ATB', 'AII', 'AIL', 'AOL', 'AAA', 'AOB', 'AAM', 'AAI', 'ACY', 'AQL', 'AJJ', 'AHU']
['AOL', 'AAM', 'AII', 'AHU', 'ATL', 'ACY', 'AAI', 'AQL', 'AJJ', 'AOB', 'ATB', 'AIL', 'AAA']
['AAM', 'AII', 'ACY', 'ATL', 'AJJ', 'AAA', 'ATB', 'AOB', 'AQL', 'AIL', 'AAI', 'AOL', 'AHU']
['AAA', 'AAM', 'AHU', 'ATL', 'AII', 'AOB', 'ATB', 'AIL', 'AAI', 'ACY', 'AJJ', 'AQL', 'AOL']
