40
25
['493', '30', '651', '704', '193', '930', '889', '725', '55', '210']
['414', '517', '575', '416', '570', '640', '393', '725', '977', '460']
['399', '684', '264', '731', '477', '73', '162', '88', '188', '3']
['743', '340', '955', '553', '477', '73', '854', '938', '515', '40']
['637', '886', '892', '298', '240', '365', '441', '128', '84', '210']
['637', '886', '940', '704', '919', '421', '283', '431', '389', '983']
['778', '340', '476', '281', '920', '461', '897', '431', '996', '109']
['778', '50', '264', '602', '676', '435', '721', '117', '727', '40']
['729', '347', '887', '633', '959', '930', '854', '538', '188', '109']
['964', '30', '736', '583', '716', '463', '376', '691', '546', '577']
['658', '385', '366', '752', '180', '973', '60', '216', '16', '786']
['864', '398', '892', '281', '240', '235', '441', '467', '881', '109']
['414', '234', '39', '704', '232', '640', '387', '691', '546', '614']
['815', '274', '650', '602', '413', '73', '759', '938', '855', '210']
['433', '50', '584', '700', '629', '750', '60', '936', '977', '747']
['399', '769', '366', '553', '413', '640', '382', '88', '31', '327']
['864', '347', '736', '583', '676', '750', '60', '938', '120', '40']
['815', '11', '206', '704', '336', '435', '473', '128', '816', '614']
['338', '517', '989', '516', '477', '962', '854', '938', '977', '460']
['228', '385', '738', '602', '754', '973', '411', '827', '389', '983']
['363', '30', '738', '516', '167', '930', '937', '945', '568', '810']
['964', '50', '264', '603', '413', '686', '376', '415', '370', '559']
['363', '398', '736', '700', '920', '365', '163', '691', '666', '210']
['399', '929', '989', '532', '193', '435', '623', '538', '996', '891']
['864', '684', '575', '704', '356', '107', '393', '117', '16', '488']
['399', '308', '575', '752', '240', '139', '102', '23', '484', '453']
['414', '524', '736', '704', '754', '435', '411', '770', '546', '179']
['92', '274', '674', '532', '240', '564', '897', '128', '546', '782']
['414', '524', '641', '155', '413', '139', '854', '190', '881', '422']
['964', '560', '227', '918', '570', '73', '89', '23', '342', '3']
['228', '388', '641', '553', '477', '962', '441', '415', '666', '782']
['24', '385', '650', '516', '180', '521', '751', '827', '84', '327']
['831', '185', '955', '553', '629', '973', '473', '968', '389', '109']
['729', '886', '844', '862', '959', '107', '854', '527', '848', '422']
['658', '879', '39', '155', '959', '481', '897', '128', '84', '210']
['615', '482', '708', '298', '430', '463', '89', '951', '267', '51']
['433', '239', '650', '728', '629', '435', '759', '467', '546', '210']
['338', '398', '674', '700', '180', '263', '411', '117', '848', '806']
['743', '560', '708', '704', '413', '421', '162', '936', '31', '614']
['357', '769', '575', '281', '285', '139', '721', '192', '370', '559']
['864', '482', '39', '731', '919', '640', '60', '192', '816', '786']
['964', '684', '173', '975', '570', '73', '283', '117', '515', '453']
['815', '151', '575', '752', '971', '640', '623', '527', '638', '51']
['24', '340', '887', '583', '676', '481', '689', '951', '389', '327']
['328', '524', '738', '975', '716', '421', '759', '128', '84', '747']
['446', '185', '247', '731', '356', '481', '721', '468', '342', '51']
['615', '308', '940', '155', '555', '481', '163', '216', '977', '51']
['615', '482', '227', '633', '336', '750', '721', '117', '31', '179']
['433', '492', '584', '532', '232', '521', '163', '758', '638', '806']
['658', '30', '989', '752', '754', '107', '937', '467', '996', '747']
['338', '347', '760', '516', '240', '640', '441', '968', '515', '327']
['964', '340', '575', '281', '356', '235', '233', '117', '389', '306']
['815', '151', '650', '583', '193', '973', '163', '190', '120', '306']
['743', '151', '39', '728', '477', '582', '60', '804', '816', '891']
['328', '30', '940', '731', '716', '421', '854', '725', '996', '747']
['508', '929', '708', '553', '240', '235', '163', '467', '848', '488']
['328', '879', '738', '633', '676', '582', '623', '968', '707', '983']
['964', '684', '39', '408', '555', '750', '411', '691', '515', '559']
['92', '340', '476', '371', '204', '930', '623', '938', '638', '488']
['831', '347', '892', '603', '883', '461', '689', '431', '389', '422']
['508', '185', '844', '408', '193', '841', '411', '468', '816', '614']
['831', '11', '366', '961', '336', '421', '448', '951', '666', '179']
['363', '11', '887', '909', '204', '742', '89', '128', '881', '614']
['831', '524', '736', '99', '676', '461', '621', '538', '16', '806']
['964', '347', '940', '532', '356', '564', '411', '431', '16', '179']
['328', '385', '989', '909', '883', '421', '854', '691', '546', '717']
['637', '886', '651', '516', '555', '107', '60', '431', '370', '453']
['778', '684', '173', '401', '180', '481', '623', '804', '848', '747']
['615', '185', '575', '961', '555', '235', '623', '527', '881', '717']
['779', '331', '366', '909', '555', '251', '387', '691', '996', '51']
['433', '684', '892', '408', '477', '296', '376', '190', '188', '109']
['778', '331', '651', '281', '430', '742', '89', '88', '546', '806']
['446', '769', '844', '516', '555', '73', '897', '192', '707', '306']
['338', '482', '366', '633', '430', '107', '721', '128', '727', '577']
['493', '185', '366', '633', '413', '383', '937', '192', '638', '717']
['24', '684', '738', '298', '883', '962', '889', '527', '389', '460']
['414', '560', '584', '99', '570', '750', '937', '23', '855', '559']
['729', '185', '651', '281', '477', '521', '283', '216', '546', '782']
['414', '11', '247', '371', '923', '841', '854', '23', '484', '460']
['357', '11', '366', '371', '919', '263', '411', '968', '977', '488']
['338', '308', '247', '401', '971', '481', '689', '23', '31', '786']
['338', '347', '738', '298', '570', '139', '621', '216', '568', '786']
['779', '234', '366', '155', '754', '139', '623', '527', '55', '782']
['338', '331', '940', '281', '883', '973', '233', '725', '568', '747']
['328', '684', '575', '553', '971', '263', '897', '938', '31', '179']
['729', '30', '173', '752', '971', '107', '162', '467', '484', '109']
['729', '234', '989', '602', '555', '461', '233', '190', '515', '3']
['615', '398', '227', '700', '920', '263', '759', '23', '727', '460']
['831', '769', '39', '700', '629', '750', '473', '945', '977', '422']
['831', '151', '173', '553', '204', '463', '473', '192', '848', '747']
['446', '347', '673', '918', '866', '973', '102', '691', '31', '717']
['92', '929', '641', '298', '919', '742', '393', '945', '16', '210']
['363', '151', '584', '603', '356', '421', '889', '945', '727', '125']
['363', '151', '674', '408', '883', '582', '689', '467', '568', '210']
['778', '524', '674', '975', '919', '365', '60', '938', '55', '422']
['615', '308', '844', '583', '866', '365', '889', '538', '515', '786']
['399', '151', '674', '416', '204', '263', '233', '128', '515', '460']
['729', '492', '844', '401', '923', '521', '162', '527', '881', '614']
['446', '929', '247', '532', '240', '435', '751', '467', '638', '179']
['328', '560', '227', '532', '920', '582', '163', '467', '120', '983']
['363', '274', '674', '281', '555', '251', '387', '725', '16', '40']
['338', '524', '892', '408', '754', '973', '623', '374', '748', '559']
['493', '684', '736', '975', '570', '296', '621', '192', '370', '559']
['228', '234', '641', '99', '240', '73', '759', '192', '977', '717']
['831', '492', '227', '961', '240', '973', '233', '725', '55', '306']
['743', '517', '887', '416', '919', '640', '759', '190', '568', '559']
['433', '482', '366', '99', '959', '973', '376', '117', '188', '891']
['864', '492', '476', '408', '971', '841', '411', '468', '816', '559']
['338', '234', '940', '602', '883', '750', '689', '938', '55', '614']
['615', '482', '366', '281', '356', '841', '60', '938', '748', '125']
['831', '11', '227', '401', '180', '564', '393', '374', '996', '983']
['815', '50', '366', '752', '676', '742', '382', '827', '848', '747']
['815', '886', '39', '728', '919', '435', '283', '468', '16', '747']
['864', '30', '738', '99', '285', '973', '283', '527', '370', '125']
['328', '524', '476', '583', '629', '841', '448', '527', '389', '109']
['328', '398', '955', '408', '920', '296', '382', '770', '31', '577']
['24', '331', '673', '728', '959', '107', '387', '23', '977', '3']
['778', '385', '650', '155', '180', '139', '89', '192', '546', '460']
['831', '524', '206', '281', '356', '521', '89', '431', '638', '460']
['815', '239', '206', '961', '866', '640', '897', '827', '666', '614']
['658', '492', '575', '961', '959', '383', '102', '117', '31', '628']
['228', '929', '366', '516', '716', '564', '283', '431', '55', '806']
['433', '886', '708', '553', '204', '640', '387', '467', '568', '782']
['493', '929', '738', '731', '356', '582', '759', '691', '881', '747']
['615', '239', '989', '728', '716', '421', '102', '938', '848', '327']
['446', '239', '955', '371', '919', '463', '283', '467', '546', '983']
['658', '388', '736', '401', '676', '686', '897', '758', '816', '717']
['493', '886', '206', '731', '430', '461', '60', '374', '188', '614']
['414', '524', '227', '700', '923', '481', '621', '827', '707', '3']
['615', '151', '173', '281', '883', '930', '382', '431', '855', '109']
['446', '30', '247', '603', '971', '481', '382', '128', '855', '559']
['778', '560', '641', '281', '204', '383', '233', '431', '996', '717']
['815', '560', '736', '401', '430', '750', '393', '374', '748', '628']
['779', '185', '940', '99', '676', '930', '889', '538', '484', '3']
['92', '151', '39', '401', '555', '251', '376', '23', '568', '577']
['24', '151', '708', '862', '167', '107', '162', '804', '389', '51']
['964', '388', '887', '862', '336', '750', '441', '190', '816', '983']
['778', '151', '673', '298', '883', '263', '689', '431', '188', '786']
['743', '388', '264', '371', '240', '139', '854', '467', '666', '125']
['399', '398', '940', '975', '919', '383', '759', '770', '977', '488']
['493', '30', '575', '371', '754', '463', '473', '770', '55', '614']
['328', '340', '584', '371', '193', '564', '162', '951', '515', '3']
['328', '769', '673', '516', '676', '521', '623', '190', '816', '577']
['637', '185', '651', '961', '167', '750', '937', '968', '568', '577']
['864', '769', '708', '862', '204', '251', '411', '691', '996', '125']
['446', '11', '844', '975', '570', '107', '411', '827', '389', '983']
['363', '50', '173', '961', '232', '640', '163', '770', '848', '109']
['900', '274', '584', '281', '971', '421', '162', '968', '638', '786']
['328', '50', '955', '281', '570', '365', '751', '538', '816', '614']
['964', '524', '844', '516', '180', '686', '387', '968', '120', '614']
['363', '492', '955', '583', '883', '686', '89', '938', '31', '782']
['778', '769', '227', '633', '240', '251', '376', '691', '55', '782']
['328', '385', '39', '371', '716', '686', '89', '945', '848', '3']
['228', '185', '892', '700', '919', '640', '721', '23', '568', '786']
['900', '524', '650', '909', '430', '973', '751', '938', '881', '782']
['815', '388', '989', '704', '430', '235', '889', '467', '370', '782']
['637', '340', '651', '752', '716', '139', '89', '415', '816', '460']
['363', '30', '206', '633', '232', '235', '759', '527', '977', '614']
['637', '879', '940', '909', '866', '296', '621', '117', '546', '806']
['864', '331', '651', '731', '923', '973', '689', '190', '84', '422']
['493', '234', '892', '633', '285', '582', '102', '374', '16', '306']
['493', '684', '575', '704', '232', '421', '621', '804', '977', '306']
['228', '929', '641', '731', '923', '383', '162', '804', '855', '327']
['433', '185', '892', '281', '356', '421', '376', '945', '748', '810']
['900', '398', '264', '961', '629', '139', '621', '216', '370', '453']
['228', '879', '673', '281', '204', '930', '283', '538', '120', '983']
['328', '929', '844', '516', '204', '463', '623', '938', '31', '782']
['493', '385', '887', '731', '959', '564', '441', '804', '342', '559']
['729', '886', '674', '633', '920', '841', '473', '431', '484', '306']
['743', '398', '173', '155', '971', '686', '441', '192', '16', '747']
['864', '331', '584', '298', '959', '463', '387', '691', '881', '179']
['433', '769', '651', '961', '555', '686', '889', '467', '84', '806']
['399', '30', '955', '728', '716', '139', '473', '117', '55', '717']
['338', '50', '173', '583', '285', '263', '233', '758', '666', '460']
['508', '234', '206', '909', '716', '435', '621', '190', '727', '614']
['446', '769', '264', '918', '570', '235', '411', '936', '84', '306']
['729', '30', '887', '516', '883', '73', '937', '88', '977', '983']
['779', '879', '673', '862', '193', '296', '162', '758', '484', '210']
['778', '388', '39', '281', '923', '582', '854', '691', '55', '614']
['338', '11', '206', '516', '356', '640', '60', '468', '84', '983']
['493', '879', '264', '553', '971', '263', '376', '804', '515', '488']
['92', '560', '264', '961', '285', '365', '721', '951', '546', '983']
['743', '929', '674', '532', '240', '107', '411', '468', '342', '559']
['433', '769', '673', '603', '676', '263', '937', '117', '267', '488']
['658', '151', '641', '401', '676', '383', '751', '758', '666', '614']
['743', '340', '264', '99', '167', '296', '376', '936', '666', '125']
['357', '929', '641', '731', '959', '421', '889', '527', '370', '747']
['637', '886', '736', '155', '971', '73', '162', '538', '848', '453']
['779', '340', '708', '731', '959', '640', '621', '23', '727', '327']
['92', '879', '708', '728', '971', '296', '937', '691', '31', '306']
['433', '151', '736', '583', '570', '841', '102', '23', '267', '3']
['778', '388', '641', '416', '336', '962', '621', '415', '267', '422']
['357', '398', '673', '416', '240', '107', '411', '431', '370', '210']
['900', '308', '366', '298', '232', '973', '441', '468', '666', '488']
['615', '524', '892', '516', '971', '421', '759', '770', '370', '983']
['328', '274', '738', '728', '920', '750', '163', '431', '748', '125']
['493', '239', '641', '281', '676', '686', '441', '192', '666', '628']
['357', '239', '673', '728', '204', '139', '441', '190', '568', '109']
['24', '30', '887', '416', '570', '582', '162', '467', '881', '460']
['743', '331', '760', '603', '971', '463', '854', '725', '666', '782']
['508', '560', '247', '99', '883', '481', '448', '190', '748', '891']
['399', '308', '575', '975', '204', '686', '759', '691', '816', '782']
['446', '517', '650', '704', '923', '296', '721', '117', '84', '786']
['615', '239', '940', '532', '430', '383', '937', '725', '816', '786']
['399', '11', '651', '704', '920', '973', '621', '527', '568', '806']
['508', '560', '738', '633', '570', '973', '89', '951', '638', '983']
['414', '388', '887', '408', '676', '421', '759', '691', '31', '810']
['433', '879', '584', '909', '959', '463', '387', '23', '484', '453']
['779', '879', '206', '583', '923', '750', '387', '128', '568', '786']
['363', '30', '173', '752', '754', '107', '721', '88', '666', '810']
['964', '398', '940', '281', '866', '564', '163', '725', '55', '614']
['338', '492', '940', '633', '919', '421', '621', '804', '996', '210']
['92', '560', '955', '909', '204', '962', '411', '827', '120', '891']
['328', '385', '227', '700', '570', '383', '854', '415', '31', '614']
['637', '560', '955', '416', '959', '365', '721', '938', '389', '460']
['414', '11', '955', '416', '430', '421', '60', '804', '515', '40']
['900', '482', '650', '99', '240', '251', '448', '827', '546', '109']
['92', '11', '940', '909', '716', '962', '376', '968', '370', '453']
['493', '492', '476', '583', '285', '383', '854', '467', '484', '782']
['831', '517', '892', '401', '923', '564', '623', '190', '748', '210']
['637', '308', '39', '633', '413', '251', '163', '938', '31', '717']
['779', '30', '173', '975', '167', '461', '623', '527', '370', '717']
['363', '385', '955', '633', '883', '365', '759', '216', '666', '109']
['815', '886', '708', '975', '167', '73', '623', '128', '55', '51']
['338', '879', '476', '99', '180', '139', '233', '431', '31', '109']
['779', '308', '892', '416', '555', '139', '897', '415', '55', '891']
['399', '517', '366', '918', '193', '461', '411', '415', '370', '559']
['363', '151', '651', '918', '920', '383', '448', '945', '267', '3']
['363', '347', '989', '862', '919', '463', '889', '117', '996', '614']
['92', '524', '674', '371', '923', '582', '448', '374', '370', '577']
['779', '340', '641', '371', '570', '564', '283', '936', '31', '786']
['831', '560', '989', '918', '676', '930', '897', '691', '881', '179']
['658', '308', '844', '532', '285', '365', '621', '192', '188', '460']
['493', '385', '989', '752', '923', '296', '60', '190', '707', '983']
['357', '331', '673', '752', '240', '263', '387', '190', '977', '983']
['24', '274', '39', '602', '676', '686', '621', '827', '546', '628']
['493', '347', '584', '298', '883', '742', '393', '216', '546', '306']
['338', '308', '366', '602', '920', '841', '60', '527', '188', '747']
['658', '239', '673', '603', '477', '962', '473', '936', '515', '806']
['864', '769', '650', '862', '555', '251', '751', '192', '707', '717']
['743', '769', '892', '553', '204', '973', '376', '88', '55', '786']
['338', '385', '173', '516', '430', '365', '60', '88', '120', '810']
['864', '331', '892', '731', '971', '962', '751', '538', '727', '891']
['399', '879', '844', '728', '676', '962', '448', '951', '707', '460']
['228', '331', '989', '633', '919', '461', '621', '758', '84', '210']
['637', '886', '940', '408', '285', '263', '60', '951', '370', '40']
['338', '517', '708', '281', '676', '640', '163', '128', '370', '488']
['363', '385', '708', '700', '336', '564', '889', '190', '848', '559']
['92', '398', '940', '752', '883', '251', '89', '88', '568', '786']
['864', '347', '989', '700', '356', '841', '721', '945', '342', '210']
['831', '234', '173', '371', '180', '930', '393', '527', '848', '40']
['399', '517', '673', '99', '555', '582', '751', '945', '977', '422']
['864', '30', '844', '728', '923', '251', '89', '88', '389', '806']
['615', '30', '206', '298', '180', '421', '721', '128', '370', '453']
['729', '340', '650', '516', '716', '365', '382', '216', '666', '628']
['399', '11', '641', '731', '676', '107', '89', '951', '84', '891']
['743', '239', '989', '99', '959', '521', '448', '936', '881', '306']
['328', '239', '366', '909', '754', '564', '393', '936', '84', '810']
['778', '331', '887', '862', '883', '296', '441', '538', '389', '109']
['338', '385', '955', '401', '167', '463', '889', '190', '855', '125']
['743', '388', '940', '583', '285', '582', '89', '945', '389', '717']
['658', '340', '760', '752', '676', '463', '623', '691', '996', '51']
['24', '517', '651', '975', '477', '73', '889', '117', '84', '747']
['357', '50', '955', '401', '413', '973', '382', '468', '816', '422']
['778', '11', '738', '961', '477', '463', '283', '117', '389', '3']
['658', '308', '844', '728', '555', '296', '751', '938', '748', '810']
['658', '492', '650', '975', '180', '365', '689', '936', '881', '109']
['743', '234', '674', '401', '232', '582', '411', '23', '342', '782']
['900', '151', '366', '281', '919', '582', '411', '468', '707', '179']
['24', '340', '584', '532', '167', '481', '393', '467', '188', '453']
['328', '398', '575', '752', '923', '640', '441', '468', '120', '559']
['414', '50', '708', '752', '919', '139', '393', '968', '515', '559']
['357', '185', '641', '408', '413', '461', '393', '945', '120', '306']
['24', '151', '227', '704', '336', '564', '854', '725', '188', '51']
['92', '347', '674', '603', '180', '296', '89', '945', '568', '453']
['446', '30', '708', '516', '754', '582', '721', '804', '568', '327']
['779', '482', '650', '401', '629', '742', '382', '415', '848', '782']
['92', '11', '940', '516', '716', '365', '721', '468', '84', '51']
['446', '347', '760', '961', '920', '235', '448', '936', '55', '422']
['779', '331', '641', '961', '754', '962', '411', '758', '996', '40']
['637', '524', '366', '298', '866', '139', '60', '527', '666', '628']
['228', '234', '366', '603', '629', '383', '897', '804', '977', '125']
['399', '234', '940', '731', '336', '973', '473', '128', '855', '810']
['658', '886', '264', '416', '413', '73', '376', '88', '55', '210']
['831', '151', '760', '909', '413', '962', '623', '88', '16', '125']
['228', '340', '641', '408', '676', '139', '759', '192', '55', '3']
['508', '234', '650', '728', '920', '521', '721', '192', '16', '810']
['446', '185', '366', '553', '430', '686', '621', '804', '816', '577']
['328', '274', '584', '371', '555', '481', '60', '758', '727', '51']
['815', '492', '760', '416', '167', '750', '473', '190', '546', '179']
['493', '482', '584', '603', '923', '365', '854', '968', '484', '983']
['414', '347', '650', '371', '883', '750', '283', '725', '881', '51']
['493', '308', '673', '975', '336', '564', '89', '374', '707', '782']
['446', '398', '760', '728', '676', '235', '411', '951', '484', '810']
['414', '388', '650', '155', '920', '421', '162', '190', '16', '327']
['637', '151', '989', '401', '923', '521', '162', '415', '370', '460']
['743', '879', '476', '909', '336', '564', '102', '968', '389', '210']
['831', '30', '651', '752', '167', '107', '448', '951', '342', '628']
['328', '347', '227', '408', '716', '139', '411', '216', '855', '453']
['815', '524', '173', '401', '883', '481', '473', '374', '666', '40']
['615', '684', '575', '704', '477', '296', '759', '527', '881', '125']
['357', '385', '651', '731', '971', '461', '411', '827', '55', '891']
['433', '388', '955', '602', '866', '750', '387', '945', '55', '306']
['414', '524', '955', '416', '285', '930', '897', '936', '848', '179']
['414', '769', '264', '298', '883', '107', '751', '374', '267', '747']
['357', '524', '738', '408', '883', '139', '441', '951', '996', '306']
['658', '398', '955', '371', '754', '582', '621', '758', '389', '614']
['615', '50', '760', '516', '959', '251', '162', '23', '727', '179']
['357', '385', '366', '155', '240', '107', '382', '945', '120', '306']
['24', '234', '989', '704', '336', '742', '473', '691', '484', '983']
['864', '30', '940', '603', '676', '521', '721', '88', '855', '810']
['228', '886', '575', '909', '356', '742', '376', '468', '707', '559']
['399', '185', '227', '532', '629', '521', '889', '758', '638', '577']
['779', '340', '651', '408', '920', '296', '163', '945', '55', '786']
['964', '684', '650', '728', '866', '742', '759', '468', '666', '983']
['637', '347', '650', '401', '971', '564', '89', '190', '342', '747']
['414', '50', '940', '728', '240', '521', '376', '117', '31', '782']
['24', '50', '989', '603', '866', '235', '60', '216', '267', '488']
['399', '482', '476', '731', '570', '481', '889', '725', '16', '717']
['615', '560', '674', '532', '232', '750', '937', '938', '546', '51']
['433', '11', '641', '603', '232', '841', '889', '804', '389', '422']
['24', '308', '760', '909', '430', '421', '387', '804', '342', '786']
['446', '560', '173', '704', '240', '481', '448', '117', '342', '782']
['815', '239', '989', '975', '180', '750', '448', '945', '370', '422']
['446', '492', '651', '704', '413', '841', '382', '936', '881', '806']
['637', '151', '892', '961', '204', '962', '473', '88', '16', '983']
['328', '30', '674', '298', '866', '742', '937', '88', '546', '327']
['778', '398', '708', '633', '193', '107', '60', '938', '188', '179']
['493', '684', '887', '416', '180', '435', '382', '936', '707', '786']
['779', '560', '39', '704', '555', '139', '751', '128', '370', '614']
['729', '347', '227', '155', '180', '463', '441', '374', '370', '460']
['637', '560', '206', '862', '336', '421', '623', '691', '977', '806']
['658', '398', '989', '731', '232', '435', '473', '758', '855', '327']
['508', '234', '641', '99', '920', '564', '89', '804', '816', '717']
['414', '308', '227', '401', '570', '686', '473', '527', '55', '782']
['864', '11', '989', '281', '920', '461', '283', '527', '342', '125']
['779', '30', '887', '155', '204', '750', '382', '374', '977', '3']
['328', '30', '641', '532', '477', '973', '473', '938', '748', '125']
['743', '50', '673', '918', '971', '365', '721', '538', '370', '306']
['433', '684', '844', '862', '754', '263', '759', '945', '881', '559']
['446', '879', '940', '99', '356', '521', '759', '88', '267', '810']
['864', '560', '264', '704', '629', '251', '441', '88', '389', '983']
['900', '11', '264', '371', '716', '582', '387', '827', '515', '806']
['831', '274', '206', '583', '477', '463', '621', '192', '267', '306']
['778', '274', '674', '975', '413', '640', '376', '725', '515', '210']
['658', '331', '173', '408', '413', '139', '376', '804', '515', '3']
['399', '340', '247', '553', '919', '235', '382', '415', '546', '628']
['729', '769', '575', '416', '754', '235', '60', '192', '638', '422']
['363', '11', '641', '553', '413', '582', '759', '770', '342', '3']
['328', '517', '955', '401', '920', '686', '376', '128', '267', '460']
['433', '347', '206', '704', '919', '73', '889', '88', '370', '460']
['24', '308', '650', '603', '204', '481', '89', '468', '515', '782']
['743', '185', '651', '371', '919', '481', '283', '468', '484', '806']
['433', '347', '173', '700', '923', '930', '689', '467', '748', '179']
['900', '151', '575', '633', '240', '582', '889', '725', '996', '747']
['357', '560', '989', '700', '754', '461', '162', '936', '848', '577']
['864', '524', '366', '532', '356', '73', '382', '758', '55', '3']
['338', '239', '476', '728', '180', '481', '376', '758', '31', '109']
['328', '11', '708', '728', '754', '139', '283', '758', '484', '179']
['338', '331', '673', '862', '923', '251', '411', '467', '484', '559']
['363', '347', '955', '752', '971', '296', '751', '938', '855', '983']
['778', '308', '264', '700', '676', '461', '162', '374', '546', '179']
['729', '886', '366', '371', '754', '263', '376', '968', '484', '786']
['964', '50', '650', '416', '232', '235', '889', '527', '848', '786']
['831', '11', '206', '633', '356', '521', '102', '527', '370', '614']
['743', '274', '673', '371', '959', '750', '937', '538', '31', '614']
['778', '50', '738', '532', '430', '742', '623', '538', '727', '210']
['446', '234', '247', '633', '754', '930', '162', '374', '267', '891']
['964', '886', '844', '371', '477', '962', '448', '945', '707', '717']
['743', '769', '760', '371', '167', '742', '233', '431', '515', '306']
['779', '492', '673', '961', '555', '73', '387', '691', '16', '983']
['778', '331', '844', '298', '676', '107', '387', '374', '638', '559']
['729', '398', '173', '298', '193', '686', '448', '770', '748', '806']
['399', '492', '247', '553', '959', '640', '623', '192', '484', '210']
['493', '929', '650', '603', '923', '973', '854', '770', '996', '628']
['328', '517', '892', '553', '570', '251', '623', '431', '707', '306']
['357', '30', '366', '731', '356', '564', '441', '938', '977', '747']
['815', '684', '39', '281', '413', '962', '721', '770', '638', '460']
['433', '308', '575', '281', '866', '962', '60', '415', '267', '747']
['493', '50', '887', '704', '555', '383', '102', '431', '568', '40']
['363', '340', '887', '583', '336', '686', '441', '827', '996', '891']
['658', '234', '366', '408', '477', '461', '937', '374', '881', '125']
['864', '239', '227', '728', '180', '296', '721', '374', '84', '891']
['414', '385', '844', '401', '883', '461', '897', '23', '188', '306']
['615', '385', '366', '603', '356', '107', '473', '216', '188', '125']
['493', '11', '206', '553', '923', '640', '162', '190', '881', '782']
['399', '388', '651', '731', '285', '235', '889', '538', '816', '125']
['24', '398', '366', '633', '919', '564', '411', '216', '267', '453']
['743', '50', '989', '298', '193', '365', '751', '527', '484', '717']
['743', '398', '674', '909', '629', '640', '854', '128', '55', '422']
['24', '347', '674', '583', '555', '973', '441', '938', '977', '453']
['743', '11', '173', '918', '959', '383', '721', '936', '31', '327']
['228', '879', '989', '975', '923', '481', '937', '374', '16', '717']
['779', '185', '736', '961', '232', '365', '162', '467', '55', '453']
['658', '524', '575', '918', '204', '521', '889', '938', '855', '806']
['24', '274', '584', '281', '919', '365', '721', '192', '31', '327']
['24', '11', '575', '704', '754', '841', '387', '758', '55', '109']
['864', '524', '738', '298', '555', '296', '759', '968', '84', '109']
['24', '769', '738', '583', '920', '296', '102', '527', '707', '3']
['433', '50', '887', '99', '430', '107', '162', '827', '188', '717']
['778', '274', '887', '700', '754', '251', '751', '190', '120', '51']
['508', '398', '673', '728', '754', '582', '889', '936', '31', '109']
['493', '684', '674', '371', '555', '263', '162', '467', '727', '782']
['864', '340', '708', '155', '629', '435', '60', '192', '484', '806']
['24', '274', '39', '918', '959', '640', '441', '415', '484', '614']
['399', '524', '651', '918', '336', '481', '897', '468', '267', '628']
['743', '185', '584', '532', '180', '73', '283', '374', '977', '983']
['815', '524', '650', '408', '336', '742', '623', '527', '977', '782']
['446', '50', '989', '704', '866', '973', '441', '128', '188', '806']
['778', '331', '940', '99', '413', '930', '623', '691', '881', '179']
['778', '239', '674', '583', '570', '263', '376', '431', '996', '40']
['399', '886', '738', '99', '356', '107', '60', '23', '370', '453']
['508', '929', '708', '99', '232', '973', '751', '691', '977', '786']
['658', '185', '887', '516', '629', '73', '889', '415', '389', '40']
['743', '30', '760', '371', '413', '521', '163', '804', '267', '460']
['964', '517', '887', '408', '676', '481', '448', '23', '546', '327']
['363', '340', '641', '603', '754', '742', '102', '468', '748', '51']
['363', '769', '955', '975', '356', '481', '473', '968', '515', '717']
['864', '308', '887', '700', '193', '962', '721', '725', '848', '109']
['779', '398', '760', '918', '883', '841', '283', '190', '267', '51']
['864', '30', '955', '704', '285', '263', '937', '128', '855', '717']
['778', '347', '708', '401', '167', '421', '376', '758', '977', '559']
['328', '769', '673', '862', '676', '973', '102', '216', '342', '614']
['778', '929', '575', '728', '285', '640', '621', '945', '515', '983']
['493', '385', '206', '700', '919', '973', '393', '192', '977', '40']
['964', '340', '844', '281', '240', '742', '854', '415', '977', '717']
['743', '11', '887', '704', '180', '383', '163', '468', '996', '453']
['964', '886', '989', '752', '716', '582', '473', '192', '996', '179']
['508', '482', '584', '298', '180', '107', '382', '190', '188', '40']
['24', '308', '955', '704', '959', '263', '721', '770', '515', '488']
['414', '274', '955', '975', '430', '365', '689', '190', '727', '806']
['414', '11', '476', '553', '919', '461', '89', '190', '55', '109']
['729', '340', '575', '281', '232', '139', '162', '128', '188', '51']
['864', '684', '641', '99', '204', '962', '623', '758', '546', '983']
['900', '388', '584', '408', '716', '481', '382', '190', '848', '125']
['328', '492', '955', '298', '754', '383', '60', '691', '707', '453']
['493', '886', '736', '401', '676', '461', '233', '468', '748', '559']
['446', '331', '584', '752', '204', '481', '382', '758', '848', '747']
['778', '482', '955', '909', '919', '962', '411', '770', '515', '306']
['399', '11', '738', '155', '336', '73', '448', '468', '31', '806']
['615', '239', '575', '583', '336', '742', '387', '936', '568', '806']
['743', '340', '173', '728', '430', '235', '102', '758', '515', '51']
['399', '331', '227', '862', '570', '640', '283', '415', '120', '210']
['228', '331', '989', '918', '570', '365', '759', '88', '748', '453']
['92', '517', '476', '516', '716', '564', '897', '190', '727', '983']
['637', '385', '641', '862', '883', '640', '441', '374', '666', '577']
['24', '684', '651', '602', '477', '383', '102', '88', '638', '717']
['508', '308', '39', '633', '570', '251', '889', '770', '546', '179']
['637', '234', '227', '602', '336', '930', '889', '968', '267', '810']
['615', '11', '264', '752', '676', '461', '89', '936', '848', '577']
['92', '11', '173', '862', '923', '365', '382', '951', '16', '327']
