20
25
['18', '44', '74', '99', '102', '135', '171', '193', '219', '230', '268', '281', '315', '348', '352', '392', '401', '425', '467', '490']
['8', '41', '62', '95', '111', '128', '171', '195', '213', '247', '272', '282', '308', '329', '351', '377', '400', '448', '464', '495']
['4', '33', '60', '95', '124', '136', '172', '188', '204', '227', '257', '294', '322', '333', '360', '378', '406', '429', '461', '483']
['11', '29', '60', '91', '119', '126', '162', '196', '214', '239', '270', '275', '317', '347', '350', '398', '417', '427', '466', '498']
['13', '36', '55', '75', '112', '149', '170', '178', '201', '234', '253', '290', '303', '333', '374', '392', '423', '443', '466', '493']
['8', '32', '63', '90', '112', '131', '156', '185', '200', '238', '271', '299', '307', '327', '353', '388', '410', '429', '474', '475']
['8', '35', '60', '78', '119', '130', '163', '195', '204', '230', '270', '284', '315', '335', '374', '375', '422', '439', '453', '478']
['2', '37', '74', '77', '102', '143', '173', '189', '200', '241', '263', '289', '322', '349', '365', '390', '403', '449', '471', '496']
['3', '49', '59', '87', '121', '129', '152', '178', '208', '234', '273', '296', '310', '347', '350', '385', '408', '430', '450', '492']
['11', '49', '51', '95', '107', '145', '153', '190', '217', '243', '270', '293', '314', '331', '354', '398', '413', '444', '469', '476']
['11', '26', '63', '99', '118', '148', '153', '176', '211', '242', '253', '279', '316', '335', '356', '383', '415', '433', '453', '487']
['16', '30', '66', '88', '102', '145', '163', '177', '220', '241', '271', '278', '308', '343', '370', '392', '415', '447', '464', '490']
['4', '39', '66', '82', '108', '141', '162', '188', '213', '228', '251', '294', '314', '340', '365', '399', '420', '430', '462', '487']
['19', '38', '52', '93', '101', '149', '165', '187', '222', '244', '273', '288', '304', '348', '352', '375', '402', '448', '451', '484']
['18', '48', '56', '81', '118', '133', '171', '199', '217', '239', '268', '293', '308', '335', '357', '377', '413', '442', '452', '495']
['14', '36', '57', '98', '112', '135', '170', '184', '208', '248', '250', '295', '307', '342', '371', '377', '421', '439', '457', '497']
['10', '47', '72', '96', '114', '125', '161', '196', '203', '230', '273', '293', '319', '347', '370', '389', '410', '446', '454', '479']
['18', '46', '61', '87', '119', '146', '155', '197', '216', '227', '261', '282', '304', '348', '359', '387', '412', '441', '455', '495']
['18', '25', '51', '91', '118', '148', '150', '199', '204', '230', '266', '276', '309', '338', '352', '379', '412', '447', '455', '487']
['14', '45', '61', '92', '107', '135', '150', '194', '204', '238', '259', '297', '304', '334', '370', '399', '421', '436', '469', '475']
['22', '37', '53', '90', '115', '144', '163', '197', '224', '247', '263', '282', '324', '325', '358', '382', '420', '425', '461', '480']
['13', '31', '72', '94', '101', '137', '156', '195', '209', '239', '264', '297', '309', '331', '361', '387', '424', '429', '468', '493']
['19', '25', '67', '81', '114', '137', '156', '189', '211', '239', '259', '297', '320', '348', '350', '393', '405', '449', '455', '491']
['10', '48', '67', '94', '108', '133', '163', '197', '207', '227', '270', '286', '300', '333', '362', '391', '409', '434', '452', '475']
['6', '27', '50', '81', '118', '147', '156', '190', '205', '235', '262', '294', '315', '330', '367', '383', '402', '427', '457', '487']
['10', '37', '69', '87', '101', '138', '151', '188', '200', '243', '250', '296', '311', '339', '374', '382', '408', '435', '450', '497']
['13', '35', '64', '88', '110', '129', '172', '186', '205', '247', '260', '288', '317', '341', '359', '379', '417', '441', '465', '497']
['11', '43', '62', '76', '108', '146', '166', '176', '201', '242', '257', '275', '323', '329', '371', '397', '415', '437', '461', '487']
['12', '29', '52', '79', '107', '148', '158', '176', '203', '243', '262', '284', '323', '338', '354', '396', '407', '429', '469', '476']
['22', '38', '57', '78', '100', '143', '157', '193', '209', '229', '261', '276', '320', '342', '365', '392', '415', '447', '450', '478']
['17', '39', '57', '94', '102', '136', '154', '199', '204', '232', '253', '299', '321', '330', '362', '388', '417', '427', '465', '490']
['1', '28', '59', '91', '124', '130', '170', '180', '218', '244', '258', '298', '312', '328', '364', '393', '408', '445', '466', '481']
['15', '40', '50', '78', '102', '138', '161', '189', '217', '247', '266', '296', '308', '334', '351', '387', '403', '436', '456', '478']
['19', '43', '54', '83', '107', '136', '167', '179', '220', '243', '250', '292', '318', '348', '356', '389', '402', '445', '452', '480']
['6', '45', '73', '92', '110', '132', '152', '179', '211', '234', '263', '284', '304', '336', '362', '388', '408', '426', '469', '486']
['24', '35', '67', '99', '101', '143', '155', '194', '220', '225', '259', '295', '315', '341', '373', '384', '411', '441', '473', '477']
['16', '46', '52', '90', '121', '143', '157', '188', '220', '236', '263', '284', '301', '333', '373', '394', '402', '435', '468', '499']
['24', '44', '58', '94', '123', '127', '152', '178', '221', '225', '255', '277', '304', '328', '365', '384', '421', '428', '459', '494']
['6', '30', '68', '97', '101', '149', '172', '185', '212', '243', '250', '279', '306', '348', '352', '390', '413', '426', '459', '493']
['3', '41', '52', '83', '108', '129', '153', '180', '223', '239', '273', '281', '310', '340', '369', '394', '414', '439', '464', '490']
['7', '40', '71', '78', '117', '127', '152', '186', '204', '238', '256', '293', '309', '349', '367', '397', '417', '447', '455', '495']
['21', '43', '72', '84', '124', '129', '157', '199', '213', '225', '260', '297', '322', '327', '350', '399', '415', '444', '472', '488']
['15', '35', '61', '93', '100', '136', '164', '176', '210', '238', '253', '282', '317', '330', '371', '381', '404', '447', '456', '491']
['8', '45', '71', '86', '114', '131', '174', '188', '210', '248', '252', '297', '322', '338', '372', '392', '417', '446', '456', '499']
['2', '27', '58', '77', '124', '145', '169', '175', '212', '225', '262', '297', '304', '348', '366', '387', '404', '448', '453', '480']
['5', '25', '52', '75', '123', '135', '172', '187', '203', '240', '271', '289', '314', '342', '357', '376', '407', '442', '468', '478']
['0', '32', '60', '90', '112', '140', '171', '195', '220', '239', '267', '281', '322', '347', '366', '399', '416', '432', '453', '480']
['24', '41', '66', '77', '114', '148', '160', '178', '219', '249', '271', '289', '320', '340', '361', '391', '422', '428', '460', '499']
['16', '36', '55', '87', '124', '145', '169', '182', '214', '246', '254', '287', '303', '326', '362', '395', '401', '443', '467', '487']
['21', '46', '64', '98', '118', '144', '152', '190', '213', '249', '250', '293', '318', '333', '365', '389', '424', '429', '450', '483']
['15', '40', '51', '88', '104', '133', '164', '191', '207', '243', '263', '283', '324', '342', '370', '381', '408', '428', '460', '492']
['17', '32', '57', '96', '112', '139', '153', '175', '201', '247', '272', '278', '324', '326', '367', '387', '419', '446', '473', '486']
['4', '39', '69', '87', '112', '148', '156', '195', '208', '230', '251', '286', '322', '347', '366', '391', '417', '428', '455', '492']
['0', '38', '69', '96', '123', '137', '170', '195', '215', '228', '266', '291', '321', '343', '364', '386', '402', '446', '469', '485']
['18', '31', '54', '98', '112', '142', '171', '194', '220', '248', '258', '281', '309', '332', '367', '382', '404', '432', '454', '492']
['16', '40', '70', '91', '119', '132', '164', '197', '209', '236', '255', '287', '306', '348', '355', '377', '419', '442', '470', '498']
['23', '40', '66', '87', '108', '126', '166', '175', '203', '229', '271', '286', '319', '342', '356', '386', '421', '435', '474', '490']
['2', '31', '58', '82', '110', '139', '164', '186', '221', '229', '254', '277', '313', '340', '371', '388', '418', '448', '456', '480']
['18', '40', '52', '91', '103', '128', '153', '180', '208', '243', '258', '281', '320', '328', '374', '394', '402', '445', '462', '484']
['21', '25', '57', '92', '115', '140', '174', '182', '214', '237', '252', '297', '301', '343', '351', '376', '400', '429', '457', '490']
['2', '40', '67', '89', '114', '144', '154', '188', '216', '232', '270', '281', '314', '326', '356', '390', '421', '426', '459', '481']
['12', '38', '50', '90', '118', '125', '160', '179', '202', '237', '274', '296', '308', '338', '351', '391', '408', '441', '472', '493']
['4', '36', '53', '88', '103', '147', '158', '187', '204', '225', '271', '286', '305', '345', '363', '396', '424', '444', '458', '476']
['6', '25', '55', '98', '113', '134', '168', '183', '223', '225', '263', '278', '319', '340', '372', '390', '423', '426', '460', '482']
['21', '32', '62', '75', '120', '128', '162', '187', '208', '238', '259', '281', '322', '338', '354', '398', '418', '440', '469', '489']
['2', '31', '51', '96', '119', '133', '162', '182', '208', '229', '274', '297', '322', '333', '374', '388', '424', '444', '460', '485']
['17', '25', '53', '95', '100', '143', '152', '178', '205', '243', '266', '292', '303', '344', '358', '377', '406', '427', '470', '476']
['5', '28', '63', '80', '116', '147', '164', '187', '224', '243', '258', '281', '309', '340', '371', '387', '405', '447', '460', '496']
['4', '28', '72', '97', '111', '149', '171', '196', '213', '249', '253', '282', '308', '333', '354', '390', '416', '426', '459', '492']
['17', '40', '61', '78', '113', '137', '162', '190', '201', '239', '263', '298', '322', '348', '359', '399', '400', '434', '452', '499']
['0', '33', '50', '77', '109', '148', '161', '175', '204', '249', '274', '289', '320', '342', '369', '376', '414', '427', '464', '496']
['10', '38', '55', '89', '105', '132', '172', '176', '207', '243', '260', '281', '308', '342', '374', '383', '420', '438', '462', '486']
['4', '39', '62', '91', '102', '140', '166', '187', '216', '225', '253', '277', '313', '338', '371', '382', '418', '442', '461', '478']
['5', '47', '74', '78', '113', '136', '164', '184', '210', '238', '254', '295', '312', '338', '369', '398', '417', '443', '465', '480']
['13', '34', '52', '89', '112', '128', '169', '195', '215', '237', '261', '290', '320', '347', '363', '375', '400', '426', '464', '491']
['6', '31', '59', '78', '103', '139', '171', '195', '215', '237', '269', '276', '318', '349', '356', '399', '420', '449', '456', '497']
['17', '31', '58', '93', '101', '142', '167', '193', '213', '237', '268', '279', '322', '332', '352', '397', '404', '439', '454', '487']
['0', '35', '58', '88', '100', '138', '171', '185', '224', '238', '267', '295', '316', '347', '363', '384', '411', '436', '453', '492']
['11', '41', '59', '83', '106', '129', '151', '181', '207', '241', '254', '288', '319', '331', '374', '395', '417', '449', '469', '488']
['18', '43', '50', '75', '121', '140', '152', '192', '218', '230', '253', '287', '313', '325', '350', '381', '422', '428', '459', '487']
['15', '41', '70', '94', '110', '130', '154', '193', '224', '248', '259', '277', '309', '329', '366', '380', '400', '429', '456', '489']
['4', '30', '65', '77', '104', '148', '171', '193', '217', '241', '272', '292', '322', '326', '373', '390', '424', '444', '468', '478']
['5', '27', '52', '77', '101', '130', '166', '188', '217', '240', '250', '287', '318', '338', '362', '377', '414', '446', '473', '492']
['1', '36', '54', '91', '123', '142', '161', '187', '209', '230', '258', '275', '305', '331', '352', '376', '423', '449', '460', '482']
['24', '47', '58', '99', '103', '135', '157', '184', '220', '249', '264', '294', '307', '342', '355', '383', '406', '428', '466', '487']
['6', '47', '68', '87', '118', '145', '157', '187', '203', '242', '270', '290', '318', '346', '356', '389', '408', '433', '460', '490']
['15', '33', '63', '75', '102', '129', '154', '180', '217', '249', '251', '275', '309', '344', '374', '380', '405', '437', '466', '478']
['12', '25', '52', '82', '101', '145', '150', '191', '207', '227', '259', '286', '317', '344', '351', '387', '417', '441', '464', '485']
['21', '37', '56', '93', '110', '129', '159', '195', '208', '246', '268', '285', '324', '328', '357', '380', '405', '444', '474', '491']
['8', '43', '59', '77', '102', '128', '172', '185', '213', '232', '258', '286', '306', '343', '373', '388', '406', '425', '465', '494']
['23', '31', '70', '81', '113', '141', '168', '196', '204', '247', '252', '280', '316', '326', '354', '385', '424', '447', '453', '490']
['24', '47', '74', '82', '109', '126', '155', '187', '207', '247', '261', '294', '323', '339', '371', '390', '411', '444', '466', '496']
['10', '30', '52', '78', '124', '137', '173', '194', '203', '243', '254', '275', '324', '338', '359', '394', '423', '449', '461', '489']
['10', '46', '67', '84', '120', '146', '159', '192', '208', '245', '263', '297', '308', '326', '355', '383', '417', '425', '457', '498']
['18', '25', '56', '81', '112', '137', '168', '179', '214', '248', '258', '277', '323', '326', '356', '387', '404', '440', '466', '480']
['19', '38', '61', '96', '118', '144', '150', '197', '200', '230', '259', '299', '311', '328', '350', '388', '418', '430', '464', '493']
['5', '40', '69', '75', '121', '127', '159', '187', '215', '249', '251', '293', '315', '344', '364', '380', '417', '435', '461', '491']
['5', '39', '74', '85', '100', '148', '157', '182', '216', '229', '268', '275', '308', '340', '353', '395', '415', '439', '452', '488']
['23', '29', '71', '89', '105', '126', '155', '197', '222', '247', '261', '277', '307', '328', '355', '393', '418', '434', '468', '479']
['13', '29', '52', '94', '121', '128', '171', '179', '206', '238', '262', '290', '314', '347', '355', '391', '424', '431', '468', '490']
['9', '25', '70', '98', '124', '136', '164', '193', '217', '238', '251', '286', '319', '335', '358', '379', '409', '447', '451', '482']
['8', '34', '55', '93', '112', '126', '159', '186', '202', '249', '250', '281', '307', '330', '353', '382', '408', '429', '452', '486']
['18', '33', '61', '85', '117', '140', '165', '193', '209', '235', '260', '283', '304', '339', '356', '393', '417', '429', '456', '497']
['22', '28', '52', '79', '107', '133', '168', '190', '219', '232', '265', '287', '304', '326', '361', '385', '406', '449', '462', '492']
['19', '44', '73', '93', '101', '135', '174', '184', '204', '249', '266', '293', '309', '344', '365', '392', '410', '432', '456', '492']
['7', '33', '74', '82', '124', '147', '150', '176', '202', '242', '259', '291', '306', '332', '352', '388', '406', '449', '470', '490']
['14', '29', '55', '90', '111', '134', '166', '191', '218', '241', '252', '294', '315', '343', '367', '379', '419', '434', '474', '480']
['6', '39', '57', '82', '121', '144', '157', '187', '223', '244', '265', '292', '305', '327', '370', '386', '400', '440', '464', '490']
['1', '47', '70', '85', '107', '130', '162', '194', '215', '233', '263', '284', '306', '332', '350', '398', '413', '428', '470', '495']
['4', '46', '68', '76', '105', '125', '153', '199', '207', '236', '256', '295', '318', '344', '369', '381', '408', '432', '453', '486']
['0', '49', '72', '86', '124', '134', '165', '187', '206', '225', '272', '281', '322', '337', '369', '394', '401', '433', '456', '479']
['0', '37', '73', '81', '110', '139', '161', '199', '201', '232', '256', '287', '321', '343', '361', '397', '405', '434', '470', '487']
['20', '35', '71', '93', '110', '134', '158', '192', '201', '232', '274', '275', '309', '340', '370', '376', '406', '429', '459', '488']
['10', '31', '62', '99', '115', '146', '162', '198', '222', '233', '253', '281', '308', '330', '360', '381', '411', '435', '472', '484']
['14', '43', '57', '88', '101', '145', '158', '177', '214', '236', '257', '282', '303', '347', '355', '385', '407', '441', '471', '478']
['19', '43', '51', '84', '112', '133', '167', '191', '207', '244', '260', '298', '313', '341', '353', '393', '407', '432', '474', '492']
['24', '33', '71', '90', '109', '129', '152', '194', '221', '246', '264', '284', '308', '336', '368', '384', '420', '426', '455', '491']
['22', '45', '58', '78', '102', '147', '174', '190', '209', '241', '263', '298', '303', '329', '358', '382', '408', '430', '455', '480']
['11', '32', '64', '91', '104', '141', '172', '178', '202', '228', '256', '276', '306', '326', '365', '385', '405', '435', '454', '478']
['1', '39', '68', '86', '108', '125', '174', '193', '202', '239', '263', '283', '307', '333', '353', '390', '420', '433', '452', '490']
['8', '39', '67', '78', '122', '125', '171', '197', '205', '230', '251', '292', '324', '329', '356', '391', '406', '437', '457', '496']
['11', '33', '66', '86', '110', '126', '153', '183', '207', '241', '261', '282', '312', '348', '363', '394', '402', '442', '472', '488']
['14', '44', '63', '96', '124', '144', '162', '199', '224', '234', '255', '278', '300', '326', '360', '386', '404', '432', '461', '498']
['15', '48', '65', '88', '119', '147', '169', '186', '217', '235', '266', '286', '302', '328', '361', '399', '401', '438', '458', '483']
['23', '38', '65', '94', '101', '145', '172', '182', '215', '227', '270', '298', '318', '325', '361', '378', '420', '438', '463', '481']
['11', '37', '59', '95', '113', '126', '167', '176', '204', '228', '267', '280', '310', '334', '372', '389', '416', '449', '474', '475']
['3', '47', '53', '85', '106', '130', '164', '184', '215', '225', '256', '281', '314', '326', '357', '385', '420', '448', '461', '495']
['21', '48', '54', '77', '105', '142', '171', '187', '210', '242', '257', '285', '307', '336', '373', '392', '422', '437', '467', '495']
['8', '44', '63', '87', '100', '143', '153', '196', '201', '239', '251', '276', '317', '349', '354', '393', '407', '449', '471', '497']
['21', '36', '60', '76', '108', '141', '174', '189', '217', '249', '251', '288', '324', '328', '355', '376', '421', '441', '464', '494']
['13', '36', '67', '97', '123', '132', '158', '179', '208', '231', '270', '288', '323', '341', '352', '378', '417', '448', '466', '494']
['10', '35', '51', '91', '115', '129', '161', '197', '210', '244', '272', '285', '322', '329', '353', '375', '421', '430', '462', '481']
['5', '42', '68', '88', '113', '148', '168', '199', '204', '237', '250', '299', '304', '343', '372', '396', '423', '441', '467', '478']
['12', '34', '59', '88', '119', '141', '174', '197', '202', '245', '273', '285', '302', '327', '357', '392', '409', '446', '470', '490']
['8', '28', '64', '83', '105', '133', '165', '199', '221', '229', '254', '291', '309', '332', '368', '383', '417', '444', '458', '479']
['9', '34', '62', '75', '112', '144', '171', '195', '219', '234', '267', '295', '306', '325', '366', '395', '416', '446', '467', '495']
['5', '34', '69', '79', '104', '140', '161', '192', '213', '235', '261', '292', '318', '330', '370', '393', '412', '432', '458', '496']
['16', '39', '74', '81', '124', '136', '169', '198', '223', '243', '269', '279', '302', '334', '358', '395', '416', '443', '450', '475']
['22', '35', '59', '86', '124', '130', '169', '179', '212', '230', '257', '278', '314', '332', '365', '391', '414', '441', '458', '475']
['3', '49', '66', '81', '115', '126', '165', '190', '218', '229', '255', '285', '319', '330', '368', '389', '406', '436', '472', '479']
['0', '28', '55', '99', '101', '133', '155', '180', '216', '232', '252', '276', '318', '332', '357', '383', '420', '429', '468', '489']
['8', '33', '54', '90', '110', '132', '151', '183', '222', '248', '274', '275', '313', '336', '350', '381', '414', '435', '468', '496']
['21', '27', '59', '87', '115', '138', '174', '185', '218', '236', '258', '294', '315', '346', '366', '379', '416', '436', '457', '478']
['6', '28', '63', '83', '105', '135', '162', '193', '218', '244', '250', '286', '300', '334', '358', '392', '416', '449', '461', '487']
['12', '47', '74', '83', '120', '135', '173', '179', '220', '232', '268', '292', '311', '346', '364', '394', '406', '429', '458', '477']
['20', '44', '52', '99', '103', '127', '167', '182', '218', '236', '271', '288', '308', '344', '363', '388', '420', '429', '462', '480']
['9', '29', '69', '87', '111', '130', '155', '194', '222', '238', '258', '280', '309', '342', '353', '379', '402', '433', '457', '487']
['0', '33', '50', '81', '106', '141', '161', '193', '210', '245', '260', '283', '302', '326', '365', '383', '421', '436', '450', '478']
['7', '43', '67', '80', '115', '140', '165', '188', '212', '233', '256', '286', '316', '330', '369', '382', '404', '441', '473', '498']
['24', '33', '58', '85', '108', '127', '161', '182', '206', '230', '267', '285', '322', '337', '358', '387', '404', '441', '463', '498']
['6', '32', '72', '85', '112', '126', '156', '183', '207', '248', '264', '285', '303', '339', '352', '389', '408', '429', '473', '477']
['20', '46', '52', '78', '103', '126', '168', '197', '202', '227', '255', '288', '302', '339', '370', '385', '407', '431', '463', '487']
['19', '47', '57', '86', '112', '139', '161', '175', '220', '239', '253', '284', '320', '330', '350', '390', '424', '435', '466', '489']
['9', '36', '74', '90', '106', '139', '171', '191', '209', '226', '253', '282', '301', '341', '367', '392', '407', '430', '458', '494']
['9', '48', '55', '91', '119', '133', '165', '176', '223', '233', '255', '279', '311', '339', '363', '389', '402', '440', '469', '490']
['19', '45', '59', '80', '118', '149', '174', '194', '219', '229', '272', '292', '305', '346', '356', '398', '405', '430', '472', '494']
['18', '31', '72', '99', '100', '128', '153', '198', '206', '244', '255', '287', '306', '335', '372', '385', '413', '430', '464', '483']
['22', '33', '66', '93', '119', '140', '162', '175', '206', '243', '265', '295', '307', '340', '359', '391', '406', '438', '473', '494']
['20', '43', '53', '98', '103', '127', '174', '177', '202', '235', '258', '299', '313', '341', '364', '387', '418', '427', '454', '481']
['4', '37', '63', '83', '116', '133', '157', '175', '211', '234', '267', '283', '309', '348', '362', '388', '403', '447', '450', '483']
['22', '42', '52', '75', '100', '134', '169', '189', '214', '229', '271', '297', '323', '335', '355', '398', '414', '431', '461', '480']
['23', '38', '58', '96', '115', '129', '158', '189', '207', '232', '251', '277', '321', '330', '371', '387', '408', '447', '451', '481']
['16', '30', '67', '84', '109', '148', '170', '185', '203', '226', '262', '294', '303', '342', '355', '394', '424', '435', '452', '492']
['3', '39', '55', '79', '101', '131', '172', '195', '214', '239', '268', '282', '317', '347', '361', '385', '404', '427', '469', '481']
['12', '49', '68', '89', '114', '128', '157', '186', '210', '248', '273', '291', '303', '348', '350', '376', '421', '446', '473', '476']
['9', '25', '67', '83', '116', '140', '151', '176', '214', '227', '258', '286', '308', '333', '370', '398', '418', '430', '467', '483']
['17', '39', '52', '84', '117', '143', '164', '199', '223', '229', '272', '275', '315', '337', '363', '386', '411', '442', '453', '498']
['17', '39', '56', '97', '118', '125', '165', '193', '209', '243', '253', '296', '306', '331', '360', '383', '402', '444', '455', '487']
['20', '28', '71', '93', '104', '146', '166', '176', '210', '247', '252', '281', '312', '342', '352', '376', '408', '428', '472', '475']
['13', '46', '51', '85', '112', '148', '153', '190', '206', '247', '272', '297', '322', '344', '358', '394', '415', '427', '469', '479']
['21', '48', '72', '99', '119', '139', '150', '187', '202', '232', '251', '285', '312', '346', '356', '390', '406', '443', '473', '479']
['14', '29', '60', '95', '102', '140', '160', '199', '205', '242', '250', '294', '303', '343', '350', '396', '418', '448', '460', '492']
['10', '40', '61', '75', '111', '139', '171', '197', '210', '231', '256', '297', '301', '346', '364', '396', '415', '427', '457', '479']
['21', '39', '72', '79', '123', '132', '154', '196', '209', '248', '273', '298', '324', '344', '369', '378', '419', '436', '453', '479']
['15', '42', '52', '86', '100', '135', '167', '176', '213', '248', '252', '278', '308', '348', '368', '392', '414', '431', '457', '483']
['14', '27', '72', '82', '123', '140', '159', '191', '211', '225', '252', '293', '321', '344', '355', '382', '418', '449', '464', '478']
['7', '34', '54', '90', '123', '149', '160', '190', '222', '229', '251', '290', '320', '342', '366', '375', '408', '434', '465', '499']
['5', '36', '74', '89', '104', '137', '156', '180', '202', '234', '266', '281', '301', '336', '367', '375', '414', '447', '462', '483']
['13', '42', '63', '85', '102', '129', '163', '182', '222', '234', '250', '280', '313', '347', '368', '377', '414', '445', '454', '492']
['5', '40', '59', '80', '106', '132', '157', '192', '216', '232', '266', '297', '306', '339', '352', '394', '424', '435', '466', '490']
['11', '34', '63', '83', '121', '128', '168', '181', '217', '227', '256', '290', '309', '336', '374', '386', '417', '437', '454', '480']
['4', '42', '74', '97', '115', '136', '158', '187', '205', '230', '266', '294', '310', '333', '352', '380', '419', '429', '467', '497']
['19', '30', '62', '95', '124', '141', '157', '177', '202', '234', '270', '285', '306', '338', '362', '385', '403', '437', '450', '489']
['18', '36', '53', '95', '109', '145', '164', '194', '219', '233', '262', '277', '300', '333', '354', '390', '407', '438', '461', '481']
['4', '46', '64', '86', '111', '127', '171', '179', '221', '241', '251', '292', '309', '334', '369', '393', '415', '431', '474', '498']
['16', '47', '65', '93', '118', '131', '151', '189', '213', '228', '263', '283', '319', '349', '358', '379', '415', '446', '460', '482']
['19', '33', '60', '76', '113', '149', '158', '185', '210', '248', '269', '281', '315', '340', '363', '398', '406', '436', '455', '482']
['18', '48', '65', '96', '100', '129', '150', '193', '216', '234', '268', '282', '315', '348', '362', '388', '402', '437', '463', '485']
['18', '32', '74', '98', '116', '133', '152', '176', '210', '225', '271', '283', '313', '333', '350', '377', '419', '448', '453', '486']
['4', '35', '71', '83', '102', '148', '157', '182', '203', '245', '261', '280', '317', '347', '350', '386', '423', '436', '464', '489']
['11', '39', '71', '98', '104', '145', '152', '178', '202', '226', '263', '291', '309', '334', '351', '398', '400', '438', '465', '497']
['5', '40', '50', '81', '122', '144', '162', '175', '213', '231', '270', '297', '308', '340', '360', '386', '420', '440', '471', '496']
['9', '37', '67', '81', '113', '139', '170', '193', '207', '225', '250', '276', '309', '338', '367', '383', '411', '438', '462', '486']
['24', '30', '66', '87', '108', '146', '161', '179', '202', '232', '274', '298', '324', '338', '350', '380', '422', '448', '460', '480']
['8', '48', '72', '86', '104', '130', '159', '190', '213', '225', '257', '281', '324', '335', '351', '398', '403', '425', '462', '499']
['22', '48', '68', '76', '114', '147', '162', '197', '218', '234', '250', '289', '313', '336', '372', '396', '416', '442', '462', '486']
['0', '49', '70', '93', '124', '144', '153', '176', '213', '230', '260', '282', '302', '336', '363', '387', '417', '426', '470', '484']
['21', '43', '67', '94', '113', '131', '152', '188', '207', '245', '262', '280', '308', '327', '358', '379', '421', '433', '450', '491']
['7', '46', '50', '81', '122', '128', '168', '189', '200', '225', '251', '297', '323', '342', '351', '392', '422', '443', '473', '491']
['17', '49', '69', '89', '108', '134', '173', '191', '215', '229', '261', '290', '318', '344', '361', '388', '402', '437', '461', '483']
['20', '46', '70', '81', '121', '133', '164', '187', '208', '241', '253', '294', '309', '343', '364', '394', '403', '427', '453', '480']
['21', '45', '64', '84', '123', '140', '166', '179', '213', '227', '271', '282', '307', '326', '362', '389', '407', '425', '450', '476']
['17', '38', '69', '83', '118', '149', '159', '189', '216', '235', '269', '275', '300', '327', '362', '390', '408', '431', '461', '480']
['5', '39', '53', '91', '116', '126', '152', '186', '213', '225', '266', '290', '315', '326', '370', '376', '421', '440', '470', '476']
['17', '33', '71', '95', '105', '148', '157', '180', '209', '234', '264', '290', '302', '346', '353', '388', '422', '426', '459', '485']
['6', '46', '52', '98', '111', '147', '150', '190', '212', '229', '265', '294', '317', '335', '357', '393', '419', '435', '464', '480']
['7', '45', '51', '97', '102', '138', '152', '178', '204', '245', '268', '290', '315', '344', '372', '377', '410', '429', '452', '495']
['4', '48', '74', '84', '103', '139', '174', '198', '215', '234', '254', '289', '302', '328', '364', '378', '408', '449', '469', '482']
['12', '42', '54', '89', '113', '146', '171', '187', '218', '231', '267', '275', '323', '334', '361', '388', '401', '430', '450', '494']
['1', '44', '55', '99', '110', '136', '164', '186', '214', '242', '268', '277', '304', '332', '353', '392', '403', '432', '472', '481']
['20', '36', '69', '78', '118', '139', '156', '179', '209', '234', '266', '297', '305', '334', '364', '384', '421', '436', '467', '494']
['17', '47', '73', '80', '112', '145', '152', '193', '207', '239', '257', '293', '320', '338', '365', '380', '415', '430', '471', '481']
['20', '43', '72', '79', '115', '140', '155', '187', '205', '227', '263', '292', '302', '338', '350', '387', '414', '447', '452', '492']
['0', '44', '61', '97', '117', '144', '160', '175', '204', '243', '269', '279', '317', '326', '361', '375', '408', '441', '466', '478']
['11', '43', '71', '90', '106', '145', '155', '176', '206', '232', '268', '281', '311', '335', '369', '375', '422', '432', '456', '495']
['20', '35', '65', '93', '117', '149', '156', '180', '223', '238', '262', '290', '315', '327', '351', '380', '418', '435', '468', '492']
['11', '25', '70', '99', '122', '141', '154', '188', '211', '244', '264', '283', '319', '333', '371', '376', '414', '428', '456', '479']
['21', '34', '59', '87', '106', '137', '173', '195', '224', '225', '271', '275', '311', '345', '351', '385', '400', '449', '473', '482']
['24', '46', '71', '77', '113', '130', '157', '195', '224', '234', '270', '298', '308', '349', '356', '389', '400', '430', '459', '478']
['20', '35', '56', '85', '124', '136', '174', '186', '202', '236', '256', '287', '302', '348', '350', '395', '424', '449', '457', '480']
['13', '36', '55', '78', '120', '149', '171', '199', '224', '246', '261', '299', '319', '346', '351', '393', '401', '443', '464', '494']
['20', '46', '62', '79', '103', '136', '171', '196', '205', '244', '252', '285', '323', '335', '355', '376', '412', '435', '451', '492']
['16', '41', '58', '90', '109', '149', '151', '193', '207', '248', '273', '282', '317', '345', '350', '386', '422', '439', '459', '481']
['20', '30', '50', '87', '105', '148', '159', '193', '205', '239', '258', '275', '305', '334', '372', '377', '412', '446', '452', '498']
['6', '43', '70', '90', '121', '133', '153', '180', '204', '230', '256', '278', '303', '334', '362', '394', '422', '432', '467', '498']
['7', '49', '58', '81', '118', '127', '162', '188', '203', '246', '271', '299', '314', '328', '350', '388', '403', '427', '452', '485']
['14', '27', '72', '92', '116', '136', '168', '190', '206', '241', '263', '282', '321', '325', '355', '398', '412', '432', '458', '492']
['6', '39', '71', '97', '122', '143', '172', '196', '204', '231', '253', '279', '309', '348', '372', '393', '418', '448', '471', '494']
['12', '33', '74', '76', '101', '144', '165', '179', '201', '248', '260', '282', '317', '325', '364', '375', '402', '445', '462', '492']
